CustomerID,TotalTransactions,TotalQuantity,TotalRevenue,UniqueProducts,ActiveDays,FirstPurchase,LastPurchase,CustomerLifetimeDays,Cluster,Segment
12667,1,395,620.13,33,1,2011-10-12 17:00:00,2011-10-12 17:00:00,0,2,Segment 2
12668,6,1595,3743.18,115,6,2010-12-19 12:46:00,2011-12-02 15:10:00,348,2,Segment 2
12669,4,1114,1607.73,98,3,2011-03-28 10:15:00,2011-07-12 09:54:00,105,2,Segment 2
12670,6,1391,2986.15,58,6,2011-04-21 10:16:00,2011-11-29 15:23:00,222,2,Segment 2
12672,1,78,225.9,10,1,2011-01-14 09:20:00,2011-01-14 09:20:00,0,0,Segment 0
12673,2,351,610.52,42,2,2011-01-17 11:46:00,2011-12-04 13:55:00,321,2,Segment 2
12674,7,1103,1922.26,52,7,2011-05-16 09:10:00,2011-11-28 12:22:00,196,2,Segment 2
12676,6,670,1331.39,33,6,2011-02-01 15:41:00,2011-11-15 12:25:00,286,2,Segment 2
12678,13,10899,17588.26,105,10,2010-12-21 11:00:00,2011-10-28 13:04:00,311,2,Segment 2
12679,9,530,1058.67,45,8,2011-03-01 12:26:00,2011-10-18 13:43:00,231,2,Segment 2
12680,4,443,862.81,33,4,2011-08-18 15:44:00,2011-12-09 12:50:00,112,2,Segment 2
12681,27,7518,13677.59,267,24,2010-12-07 10:08:00,2011-11-25 11:35:00,353,2,Segment 2
12682,31,5555,12279.82,209,27,2010-12-03 13:59:00,2011-12-06 10:00:00,367,2,Segment 2
12683,20,4903,8221.09,177,16,2010-12-09 10:37:00,2011-12-05 16:31:00,361,2,Segment 2
12684,7,1985,2283.63,61,7,2011-05-10 12:55:00,2011-12-02 09:53:00,205,2,Segment 2
12685,6,1523,2863.08,117,6,2011-09-07 10:28:00,2011-11-11 13:46:00,65,2,Segment 2
12686,1,107,89.14,7,1,2010-12-03 09:51:00,2010-12-03 09:51:00,0,0,Segment 0
12688,1,3028,4873.81,171,1,2011-08-18 08:49:00,2011-08-18 08:49:00,0,2,Segment 2
12689,2,628,1247.61,57,2,2011-08-04 10:04:00,2011-11-14 08:31:00,101,2,Segment 2
12690,1,106,389.01,16,1,2011-05-18 09:09:00,2011-05-18 09:09:00,0,0,Segment 0
12691,6,394,1035.8,21,6,2010-12-17 14:46:00,2011-11-11 16:49:00,329,0,Segment 0
12693,6,250,830.96,35,6,2011-01-24 12:58:00,2011-08-11 09:16:00,198,2,Segment 2
12694,2,509,869.67,32,2,2011-06-09 17:48:00,2011-09-30 13:06:00,112,2,Segment 2
12695,4,220,582.1,23,4,2011-05-13 13:15:00,2011-12-02 13:22:00,203,0,Segment 0
12697,5,499,939.02,37,5,2011-06-23 15:44:00,2011-11-18 16:17:00,148,2,Segment 2
12700,6,2963,4867.99,193,4,2011-05-08 16:10:00,2011-12-02 10:49:00,207,2,Segment 2
12701,2,678,797.71,50,2,2011-04-11 13:02:00,2011-09-21 10:47:00,162,2,Segment 2
12702,1,53,219.0,12,1,2011-11-20 10:36:00,2011-11-20 10:36:00,0,0,Segment 0
12703,2,161,274.7,21,2,2011-09-29 17:52:00,2011-10-06 19:23:00,7,0,Segment 0
12704,10,1003,2220.84,64,7,2011-06-23 10:20:00,2011-12-02 13:15:00,162,2,Segment 2
12705,14,3973,6814.24,228,13,2010-12-17 15:58:00,2011-11-24 13:17:00,341,2,Segment 2
12707,1,256,603.42,33,1,2011-02-21 08:38:00,2011-02-21 08:38:00,0,2,Segment 2
12708,16,1270,2616.32,86,16,2010-12-06 10:43:00,2011-11-10 09:52:00,338,2,Segment 2
12709,26,3808,9264.1,103,26,2010-12-08 09:49:00,2011-12-06 16:42:00,363,2,Segment 2
12710,4,849,1130.57,75,4,2011-05-22 14:05:00,2011-09-04 12:00:00,104,2,Segment 2
12712,17,1044,4241.63,59,17,2010-12-03 14:30:00,2011-11-17 09:15:00,348,2,Segment 2
12713,1,508,848.55,38,1,2011-12-09 12:16:00,2011-12-09 12:16:00,0,2,Segment 2
12714,5,3069,4708.86,216,5,2011-02-18 10:53:00,2011-11-30 15:43:00,285,2,Segment 2
12715,1,192,343.36,20,1,2011-08-25 15:22:00,2011-08-25 15:22:00,0,0,Segment 0
12716,2,708,1053.49,60,2,2011-07-29 13:28:00,2011-12-06 08:55:00,129,2,Segment 2
12717,3,505,980.98,49,2,2011-04-08 10:32:00,2011-07-11 14:51:00,94,2,Segment 2
12718,1,203,238.25,19,1,2011-09-29 16:38:00,2011-09-29 16:38:00,0,0,Segment 0
12719,3,361,608.1,34,3,2011-10-05 14:50:00,2011-12-04 13:45:00,59,2,Segment 2
12720,29,4654,5713.28,211,24,2010-12-05 15:21:00,2011-12-07 08:03:00,366,2,Segment 2
12721,7,1954,2628.98,134,7,2010-12-09 10:14:00,2011-11-08 12:13:00,334,2,Segment 2
12722,6,560,904.33,50,6,2011-07-12 11:55:00,2011-09-15 14:50:00,65,2,Segment 2
12723,5,434,725.07,53,3,2011-10-05 15:52:00,2011-12-06 10:19:00,61,2,Segment 2
12724,4,445,1031.41,47,4,2011-01-11 15:00:00,2011-12-04 16:02:00,327,2,Segment 2
12725,1,164,427.8,24,1,2010-12-03 15:45:00,2010-12-03 15:45:00,0,0,Segment 0
12726,7,3143,2609.1,57,7,2010-12-17 12:56:00,2011-11-11 13:35:00,329,2,Segment 2
12727,9,2085,3947.7,109,7,2011-01-23 15:17:00,2011-11-29 11:46:00,309,2,Segment 2
12728,4,419,836.33,38,4,2011-01-11 13:31:00,2011-09-29 15:31:00,261,2,Segment 2
12729,1,233,453.01,26,1,2011-08-18 11:40:00,2011-08-18 11:40:00,0,0,Segment 0
12731,14,8366,18793.41,109,13,2010-12-10 10:56:00,2011-11-16 11:59:00,341,2,Segment 2
12732,1,111,236.26,12,1,2011-06-13 11:33:00,2011-06-13 11:33:00,0,0,Segment 0
12733,1,137,383.95,22,1,2011-04-19 16:19:00,2011-04-19 16:19:00,0,0,Segment 0
12734,1,88,110.4,4,1,2010-12-22 12:47:00,2010-12-22 12:47:00,0,0,Segment 0
12735,2,368,779.5699999999999,38,2,2011-01-06 14:26:00,2011-01-28 13:37:00,21,2,Segment 2
12736,1,173,234.0,4,1,2011-01-11 07:57:00,2011-01-11 07:57:00,0,0,Segment 0
12738,1,148,155.35,11,1,2010-12-02 18:27:00,2010-12-02 18:27:00,0,0,Segment 0
12739,2,486,1013.04,38,2,2011-09-01 17:45:00,2011-09-22 13:00:00,20,2,Segment 2
12740,1,342,427.6,27,1,2011-10-07 10:44:00,2011-10-07 10:44:00,0,0,Segment 0
12743,2,315,540.13,114,1,2011-07-28 16:06:00,2011-07-28 16:21:00,0,2,Segment 2
12744,10,5234,9120.39,178,6,2011-01-25 13:26:00,2011-10-19 11:18:00,266,2,Segment 2
12747,11,1275,4196.01,42,11,2010-12-05 15:38:00,2011-12-07 14:34:00,366,2,Segment 2
12748,224,23750,28405.56,1769,115,2010-12-01 12:48:00,2011-12-09 12:20:00,372,3,Segment 3
12749,8,1422,3868.2,160,7,2011-05-10 15:25:00,2011-12-06 09:56:00,209,2,Segment 2
12750,1,137,275.88,15,1,2011-08-03 09:13:00,2011-08-03 09:13:00,0,0,Segment 0
12752,1,2262,4366.78,53,1,2011-09-19 13:32:00,2011-09-19 13:32:00,0,2,Segment 2
12753,11,11250,21024.01,132,10,2010-12-12 11:44:00,2011-12-06 11:40:00,358,2,Segment 2
12754,5,6479,2949.12,50,3,2011-02-04 10:31:00,2011-04-18 09:00:00,72,2,Segment 2
12755,4,866,2203.2,5,4,2010-12-09 10:44:00,2011-04-04 10:12:00,115,0,Segment 0
12756,1,144,112.07999999999998,4,1,2011-09-14 09:31:00,2011-09-14 09:31:00,0,0,Segment 0
12757,19,2378,4205.25,237,10,2011-05-12 19:01:00,2011-11-24 12:30:00,195,2,Segment 2
12758,2,2135,2791.59,84,2,2011-03-08 12:05:00,2011-08-15 10:22:00,159,2,Segment 2
12759,3,902,1531.44,81,3,2011-03-09 08:09:00,2011-10-18 14:49:00,223,2,Segment 2
12762,2,1227,1898.52,62,2,2011-11-14 14:23:00,2011-12-02 10:23:00,17,2,Segment 2
12763,2,316,494.08,16,2,2010-12-05 15:46:00,2011-07-24 14:12:00,230,0,Segment 0
12764,1,386,1693.88,45,1,2011-01-27 10:19:00,2011-01-27 10:19:00,0,2,Segment 2
12766,7,3646,6989.63,205,7,2010-12-08 13:53:00,2011-12-06 08:46:00,362,2,Segment 2
12769,1,356,1143.6,32,1,2011-04-15 10:25:00,2011-04-15 10:25:00,0,2,Segment 2
12770,1,743,1351.45,12,1,2011-05-13 09:33:00,2011-05-13 09:33:00,0,0,Segment 0
12772,1,556,892.47,55,1,2011-10-11 09:19:00,2011-10-11 09:19:00,0,2,Segment 2
12775,6,853,1351.24,47,6,2011-02-01 13:45:00,2011-11-22 16:33:00,294,2,Segment 2
12778,7,824,804.23,40,6,2011-01-31 14:35:00,2011-11-20 11:39:00,292,2,Segment 2
12779,12,1996,3868.7,88,11,2010-12-03 13:40:00,2011-11-18 17:10:00,350,2,Segment 2
12781,5,592,707.72,25,4,2011-02-28 08:43:00,2011-11-18 15:45:00,263,0,Segment 0
12782,6,1070,2273.32,81,6,2010-12-17 11:30:00,2011-12-05 09:16:00,352,2,Segment 2
12783,8,622,1603.87,76,5,2011-09-25 15:35:00,2011-12-07 15:56:00,73,2,Segment 2
12784,2,280,532.8199999999999,54,2,2011-11-24 12:53:00,2011-11-30 15:38:00,6,2,Segment 2
12785,2,128,305.71,14,2,2010-12-10 13:48:00,2011-12-07 12:46:00,361,0,Segment 0
12787,3,261,463.66,17,3,2011-05-31 09:36:00,2011-11-30 08:44:00,182,0,Segment 0
12789,1,4,91.85,4,1,2011-10-05 13:34:00,2011-10-05 13:34:00,0,0,Segment 0
12790,1,166,324.92,21,1,2011-05-31 14:14:00,2011-05-31 14:14:00,0,0,Segment 0
12791,1,97,192.6,2,1,2010-12-01 11:27:00,2010-12-01 11:27:00,0,0,Segment 0
12792,1,217,400.54,25,1,2011-03-28 11:36:00,2011-03-28 11:36:00,0,0,Segment 0
12793,2,295,545.48,21,2,2010-12-03 15:14:00,2011-01-09 12:12:00,36,0,Segment 0
12794,2,592,860.41,43,2,2011-09-02 12:01:00,2011-10-17 14:54:00,45,2,Segment 2
12795,1,68,430.48,14,1,2011-11-21 10:27:00,2011-11-21 10:27:00,0,0,Segment 0
12797,3,79,194.18,13,2,2010-12-09 10:55:00,2010-12-14 16:24:00,5,0,Segment 0
12798,3,5256,6977.04,6,3,2011-06-22 10:11:00,2011-11-29 15:52:00,160,0,Segment 0
12802,2,302,412.58,25,2,2011-06-06 09:36:00,2011-06-09 09:44:00,3,0,Segment 0
12808,3,188,483.65,27,3,2010-12-06 10:27:00,2011-11-03 10:05:00,331,0,Segment 0
12809,2,219,484.36,25,2,2011-06-15 10:51:00,2011-06-24 15:15:00,9,0,Segment 0
12811,3,230,514.85,27,3,2011-02-28 15:39:00,2011-03-24 09:42:00,23,0,Segment 0
12812,1,164,229.64,15,1,2011-10-26 09:54:00,2011-10-26 09:54:00,0,0,Segment 0
12814,1,49,125.92,2,1,2011-08-30 12:11:00,2011-08-30 12:11:00,0,0,Segment 0
12815,2,379,1063.46,38,2,2011-05-25 13:34:00,2011-07-15 10:21:00,50,2,Segment 2
12816,2,128,572.2,27,2,2011-06-16 13:24:00,2011-09-05 12:41:00,80,0,Segment 0
12817,1,53,166.04,4,1,2011-03-03 16:28:00,2011-03-03 16:28:00,0,0,Segment 0
12818,2,923,1517.88,14,2,2011-03-23 12:06:00,2011-06-14 13:54:00,83,0,Segment 0
12820,4,722,942.34,55,4,2011-01-17 12:34:00,2011-12-06 15:12:00,323,2,Segment 2
12821,1,70,92.72,6,1,2011-05-09 15:51:00,2011-05-09 15:51:00,0,0,Segment 0
12822,3,548,918.98,41,3,2011-09-13 13:46:00,2011-09-30 10:04:00,16,2,Segment 2
12823,5,230,1759.5,1,5,2011-02-16 12:15:00,2011-09-26 07:35:00,221,0,Segment 0
12824,1,232,397.12,25,1,2011-10-11 12:49:00,2011-10-11 12:49:00,0,0,Segment 0
12826,8,1054,1468.12,58,8,2010-12-09 15:21:00,2011-12-07 10:25:00,362,2,Segment 2
12827,3,197,430.15,19,3,2011-10-26 15:44:00,2011-12-04 12:17:00,38,0,Segment 0
12828,6,494,1018.71,46,6,2011-08-01 16:16:00,2011-12-07 08:45:00,127,2,Segment 2
12829,3,375,253.05,9,3,2010-12-14 14:54:00,2011-01-21 12:56:00,37,0,Segment 0
12830,7,9847,6748.4,14,6,2011-06-21 10:53:00,2011-11-02 11:54:00,134,0,Segment 0
12831,1,135,215.05,9,1,2011-03-22 13:02:00,2011-03-22 13:02:00,0,0,Segment 0
12832,2,195,383.03,27,2,2011-09-02 13:48:00,2011-11-07 13:30:00,65,0,Segment 0
12833,1,156,417.38,24,1,2011-07-17 13:46:00,2011-07-17 13:46:00,0,0,Segment 0
12834,1,110,312.38,18,1,2011-03-02 09:49:00,2011-03-02 09:49:00,0,0,Segment 0
12836,4,1062,2610.36,148,4,2011-02-01 11:19:00,2011-10-11 15:10:00,252,2,Segment 2
12837,1,24,134.1,12,1,2011-06-19 16:07:00,2011-06-19 16:07:00,0,0,Segment 0
12838,2,355,671.95,115,2,2010-12-01 11:57:00,2011-11-06 12:20:00,340,2,Segment 2
12839,16,3804,5583.62,96,16,2010-12-07 15:48:00,2011-12-07 12:33:00,364,2,Segment 2
12840,6,1505,2714.27,67,6,2011-04-27 12:21:00,2011-07-19 09:29:00,82,2,Segment 2
12841,26,2646,3845.63,230,24,2010-12-03 10:43:00,2011-12-05 11:13:00,367,2,Segment 2
12842,2,547,1118.99,34,2,2011-02-04 12:36:00,2011-09-30 15:33:00,238,2,Segment 2
12843,9,753,1680.76,69,8,2011-03-20 14:38:00,2011-10-05 12:09:00,198,2,Segment 2
12844,2,125,325.96000000000004,47,2,2011-08-01 13:11:00,2011-11-10 13:31:00,101,2,Segment 2
12845,4,204,354.09,26,4,2011-02-22 14:10:00,2011-03-17 13:34:00,22,0,Segment 0
12847,1,873,843.64,72,1,2011-11-17 13:16:00,2011-11-17 13:16:00,0,2,Segment 2
12849,2,597,1010.29,47,2,2011-03-16 12:26:00,2011-11-08 13:41:00,237,2,Segment 2
12851,1,106,131.81,43,1,2011-09-04 12:41:00,2011-09-04 12:41:00,0,2,Segment 2
12852,2,145,299.75,17,2,2011-02-18 08:47:00,2011-02-22 14:56:00,4,0,Segment 0
12853,9,782,1881.7,66,6,2011-01-28 10:28:00,2011-08-24 11:00:00,208,2,Segment 2
12854,5,621,1280.9,97,3,2011-01-25 12:11:00,2011-09-22 12:15:00,240,2,Segment 2
12855,1,30,38.1,3,1,2010-12-02 09:37:00,2010-12-02 09:37:00,0,0,Segment 0
12856,8,1073,2153.53,155,7,2011-10-07 12:38:00,2011-12-02 10:52:00,55,2,Segment 2
12857,2,343,1106.4,37,2,2011-02-10 12:32:00,2011-05-13 10:20:00,91,2,Segment 2
12863,2,186,504.2,5,2,2011-05-24 17:17:00,2011-10-18 14:15:00,146,0,Segment 0
12864,1,216,147.12,3,1,2011-07-24 13:03:00,2011-07-24 13:03:00,0,0,Segment 0
12865,3,877,1548.07,87,3,2010-12-15 11:39:00,2011-11-13 14:31:00,333,2,Segment 2
12866,1,171,559.12,26,1,2011-03-01 14:11:00,2011-03-01 14:11:00,0,0,Segment 0
12867,10,4260,3958.74,241,7,2010-12-14 15:16:00,2011-11-13 15:30:00,334,2,Segment 2
12868,6,928,1607.0600000000002,72,6,2010-12-01 12:50:00,2011-06-07 10:42:00,187,2,Segment 2
12870,1,-2,-14.9,2,1,2010-12-08 14:27:00,2010-12-08 14:27:00,0,0,Segment 0
12871,2,200,380.64,8,2,2011-05-16 13:32:00,2011-09-16 15:07:00,123,0,Segment 0
12872,2,319,599.97,58,2,2010-12-09 14:44:00,2011-01-17 10:52:00,38,2,Segment 2
12873,1,128,374.0,4,1,2011-03-02 14:58:00,2011-03-02 14:58:00,0,0,Segment 0
12875,2,2019,343.2300000000001,1,2,2010-12-12 12:03:00,2011-07-19 15:30:00,219,0,Segment 0
12876,2,1941,2218.02,67,2,2011-05-27 13:34:00,2011-10-13 12:26:00,138,2,Segment 2
12877,12,1178,1535.77,100,12,2010-12-16 12:23:00,2011-12-06 10:30:00,354,2,Segment 2
12878,3,536,841.64,38,3,2011-03-18 14:02:00,2011-11-21 14:30:00,248,2,Segment 2
12879,4,363,552.5699999999999,7,4,2011-09-09 12:11:00,2011-10-26 12:24:00,47,0,Segment 0
12881,1,21,298.0,7,1,2011-03-09 11:44:00,2011-03-09 11:44:00,0,0,Segment 0
12882,2,246,1463.04,12,2,2011-11-06 11:22:00,2011-11-30 16:18:00,24,0,Segment 0
12883,4,196,703.47,39,2,2011-09-11 15:18:00,2011-11-15 09:32:00,64,2,Segment 2
12884,1,43,309.05,7,1,2011-09-12 13:10:00,2011-09-12 13:10:00,0,0,Segment 0
12885,4,654,1158.27,66,3,2011-08-08 11:45:00,2011-10-07 13:40:00,60,2,Segment 2
12886,3,761,1351.09,75,3,2011-05-04 11:21:00,2011-10-03 10:09:00,151,2,Segment 2
12888,4,68,313.77,4,4,2011-03-29 14:31:00,2011-05-09 16:02:00,41,0,Segment 0
12890,1,256,376.72,78,1,2011-11-15 17:26:00,2011-11-15 17:26:00,0,2,Segment 2
12891,3,950,331.0,2,3,2011-02-20 11:28:00,2011-06-07 12:31:00,107,0,Segment 0
12893,1,90,176.55,27,1,2011-11-09 12:34:00,2011-11-09 12:34:00,0,0,Segment 0
12895,3,204,347.3,22,3,2011-09-14 08:35:00,2011-10-28 13:51:00,44,0,Segment 0
12897,2,110,216.5,3,2,2011-02-11 11:40:00,2011-05-19 12:13:00,97,0,Segment 0
12901,36,20915,16293.1,32,29,2011-03-14 10:41:00,2011-12-01 10:07:00,261,3,Segment 3
12902,1,66,138.68,10,1,2011-03-20 12:06:00,2011-03-20 12:06:00,0,0,Segment 0
12904,2,294,496.06,59,2,2011-06-20 13:18:00,2011-11-21 14:34:00,154,2,Segment 2
12906,5,1749,2919.81,55,2,2011-09-22 15:03:00,2011-11-28 09:55:00,66,2,Segment 2
12908,4,0,246.0,2,3,2011-01-31 12:36:00,2011-10-12 10:11:00,253,0,Segment 0
12909,8,1270,2128.83,78,7,2011-03-31 12:51:00,2011-10-31 12:43:00,213,2,Segment 2
12910,8,1692,3075.04,48,6,2011-04-12 10:01:00,2011-11-16 14:28:00,218,2,Segment 2
12912,5,670,1662.3,17,5,2011-10-30 11:35:00,2011-12-07 08:55:00,37,0,Segment 0
12913,5,1419,2483.63,37,5,2010-12-06 16:36:00,2011-12-05 12:11:00,363,2,Segment 2
12915,2,93,363.65,19,2,2010-12-02 12:33:00,2011-07-14 11:34:00,223,0,Segment 0
12916,5,1075,2921.15,53,4,2011-01-23 10:43:00,2011-07-24 10:35:00,181,2,Segment 2
12917,1,120,594.0,2,1,2011-08-03 16:42:00,2011-08-03 16:42:00,0,0,Segment 0
12919,8,668,1301.44,34,8,2011-06-23 09:22:00,2011-12-01 13:47:00,161,2,Segment 2
12920,1,128,162.78,27,1,2011-11-22 15:05:00,2011-11-22 15:05:00,0,0,Segment 0
12921,50,9454,16389.74,233,35,2010-12-01 15:06:00,2011-12-06 09:56:00,369,2,Segment 2
12922,1,370,405.38,28,1,2011-07-01 15:35:00,2011-07-01 15:35:00,0,0,Segment 0
12923,1,68,172.82,28,1,2011-10-06 16:20:00,2011-10-06 16:20:00,0,0,Segment 0
12924,5,480,929.95,22,5,2011-01-16 11:49:00,2011-09-12 13:55:00,239,0,Segment 0
12925,2,541,694.05,42,2,2011-09-26 11:05:00,2011-12-05 11:11:00,70,2,Segment 2
12928,5,1472,2062.7000000000003,59,5,2010-12-15 15:45:00,2011-11-04 14:24:00,323,2,Segment 2
12929,2,36,105.1,8,2,2011-02-01 12:08:00,2011-08-09 14:30:00,189,0,Segment 0
12930,4,250,409.9,20,3,2011-06-21 13:25:00,2011-09-22 15:18:00,93,0,Segment 0
12931,20,23377,33462.81,29,15,2010-12-17 09:45:00,2011-11-18 12:39:00,336,3,Segment 3
12933,4,498,606.28,103,3,2011-03-01 11:30:00,2011-11-15 16:38:00,259,2,Segment 2
12935,8,1852,2156.45,80,7,2011-01-24 13:58:00,2011-12-07 17:25:00,317,2,Segment 2
12936,5,539,1012.9,56,3,2011-09-22 13:51:00,2011-11-22 17:32:00,61,2,Segment 2
12937,4,1007,1504.27,81,4,2011-03-17 14:19:00,2011-11-24 15:05:00,252,2,Segment 2
12938,1,140,114.14,9,1,2011-11-14 11:21:00,2011-11-14 11:21:00,0,0,Segment 0
12939,8,4876,11581.8,21,6,2011-01-09 11:20:00,2011-10-06 14:33:00,270,0,Segment 0
12940,4,399,862.44,88,4,2011-09-13 10:16:00,2011-10-24 14:04:00,41,2,Segment 2
12942,3,198,675.6,68,3,2010-12-09 09:34:00,2011-07-31 14:39:00,234,2,Segment 2
12943,1,-1,-3.75,1,1,2011-02-11 15:13:00,2011-02-11 15:13:00,0,0,Segment 0
12944,2,289,604.51,29,2,2010-12-20 10:41:00,2011-11-04 11:04:00,319,0,Segment 0
12945,1,165,462.95,23,1,2011-02-24 14:15:00,2011-02-24 14:15:00,0,0,Segment 0
12947,11,1157,1407.29,83,11,2010-12-01 16:21:00,2011-07-19 10:06:00,229,2,Segment 2
12948,8,1077,2053.7,82,8,2011-03-20 10:17:00,2011-11-23 17:10:00,248,2,Segment 2
12949,10,2363,4143.02,166,7,2011-04-01 13:20:00,2011-11-09 11:25:00,221,2,Segment 2
12950,3,1380,1843.0,13,3,2011-11-15 13:48:00,2011-12-07 13:17:00,21,0,Segment 0
12951,8,500,1042.07,54,8,2011-01-13 10:33:00,2011-12-01 12:14:00,322,2,Segment 2
12952,5,652,1382.84,64,4,2011-09-22 16:37:00,2011-12-04 10:35:00,72,2,Segment 2
12953,1,84,329.85,17,1,2011-11-30 09:24:00,2011-11-30 09:24:00,0,0,Segment 0
12955,14,3642,4734.26,81,14,2011-03-17 09:03:00,2011-12-08 16:29:00,266,2,Segment 2
12956,1,34,108.07,19,1,2011-02-06 16:08:00,2011-02-06 16:08:00,0,0,Segment 0
12957,12,2531,3979.04,208,11,2011-01-04 12:18:00,2011-12-05 16:32:00,335,2,Segment 2
12962,2,129,266.39,15,2,2011-08-18 13:38:00,2011-12-02 15:55:00,106,0,Segment 0
12963,9,873,1841.03,76,8,2010-12-09 09:14:00,2011-12-01 12:55:00,357,2,Segment 2
12965,1,282,769.8100000000001,108,1,2011-09-11 15:31:00,2011-09-11 15:31:00,0,2,Segment 2
12966,1,75,160.18,10,1,2011-11-30 12:38:00,2011-11-30 12:38:00,0,0,Segment 0
12967,4,243,1194.75,21,4,2010-12-03 09:49:00,2011-12-06 14:19:00,368,0,Segment 0
12968,1,73,135.95,5,1,2011-08-19 15:44:00,2011-08-19 15:44:00,0,0,Segment 0
12970,4,268,405.47,116,2,2011-01-21 14:04:00,2011-12-02 14:30:00,315,2,Segment 2
12971,89,9203,10930.26,95,72,2010-12-02 16:42:00,2011-12-06 12:20:00,368,2,Segment 2
12974,1,24,144.8,8,1,2011-05-26 09:33:00,2011-05-26 09:33:00,0,0,Segment 0
12976,1,561,738.6,22,1,2011-05-12 09:55:00,2011-05-12 09:55:00,0,0,Segment 0
12977,1,12,39.24,9,1,2011-07-06 16:40:00,2011-07-06 16:40:00,0,0,Segment 0
12980,12,864,7092.06,6,12,2010-12-16 11:36:00,2011-07-07 11:42:00,203,0,Segment 0
12981,2,242,372.22,12,2,2011-07-29 14:14:00,2011-11-10 12:00:00,103,0,Segment 0
12982,2,278,377.2,28,2,2011-04-11 11:51:00,2011-04-14 10:49:00,2,0,Segment 0
12984,1,26,97.5,4,1,2011-11-21 12:37:00,2011-11-21 12:37:00,0,0,Segment 0
12985,3,1413,1215.62,73,3,2011-11-11 12:44:00,2011-12-09 10:46:00,27,2,Segment 2
12987,3,217,545.0,27,3,2011-05-26 12:00:00,2011-09-27 12:03:00,124,0,Segment 0
12988,1,126,505.82,75,1,2011-02-20 14:31:00,2011-02-20 14:31:00,0,2,Segment 2
12989,19,2915,6854.51,41,16,2010-12-10 13:24:00,2011-12-06 15:28:00,361,2,Segment 2
12990,3,200,409.5,8,3,2011-02-02 15:39:00,2011-11-08 13:01:00,278,0,Segment 0
12991,2,405,503.76,31,2,2011-08-19 14:39:00,2011-11-16 15:34:00,89,0,Segment 0
12993,4,240,414.76,26,4,2011-02-14 14:29:00,2011-11-16 15:49:00,275,0,Segment 0
12994,5,440,902.22,52,5,2011-03-16 08:31:00,2011-12-05 15:43:00,264,2,Segment 2
12995,2,98,200.72,3,2,2011-09-15 15:44:00,2011-09-23 09:20:00,7,0,Segment 0
12997,7,648,1197.94,45,7,2011-01-26 15:49:00,2011-11-17 15:47:00,294,2,Segment 2
12999,3,342,455.88,25,3,2011-04-08 10:26:00,2011-05-27 13:24:00,49,0,Segment 0
13000,3,379,534.85,30,3,2010-12-10 10:26:00,2011-08-25 10:43:00,258,0,Segment 0
13001,15,5482,9765.07,166,13,2011-01-17 12:45:00,2011-12-05 14:51:00,322,2,Segment 2
13002,1,73,120.95,7,1,2011-01-25 15:18:00,2011-01-25 15:18:00,0,0,Segment 0
13003,3,103,149.05,4,3,2011-05-09 08:23:00,2011-08-26 10:50:00,109,0,Segment 0
13004,22,4796,5613.43,277,21,2010-12-17 08:20:00,2011-11-28 11:27:00,346,2,Segment 2
13005,3,167,468.95,21,3,2011-04-07 13:32:00,2011-06-19 10:53:00,72,0,Segment 0
13006,1,55,81.57,4,1,2011-10-14 13:49:00,2011-10-14 13:49:00,0,0,Segment 0
13008,2,115,178.46999999999997,15,2,2010-12-14 10:28:00,2011-01-20 14:24:00,37,0,Segment 0
13011,1,13,50.55,3,1,2010-12-02 17:22:00,2010-12-02 17:22:00,0,0,Segment 0
13012,11,667,1296.62,68,10,2011-02-18 09:43:00,2011-11-30 13:05:00,285,2,Segment 2
13013,15,2217,4786.99,155,14,2010-12-03 12:28:00,2011-12-08 15:01:00,370,2,Segment 2
13014,16,886,3365.43,67,16,2011-03-03 18:28:00,2011-12-07 09:24:00,278,2,Segment 2
13015,5,1609,3339.64,156,4,2011-04-04 14:28:00,2011-10-17 13:19:00,195,2,Segment 2
13016,3,527,789.89,39,2,2011-08-08 15:00:00,2011-09-27 14:08:00,49,2,Segment 2
13017,1,48,204.0,1,1,2011-12-02 15:53:00,2011-12-02 15:53:00,0,0,Segment 0
13018,29,5434,7272.75,313,21,2011-02-17 11:05:00,2011-11-23 13:28:00,279,2,Segment 2
13021,12,1336,2584.4,103,11,2010-12-09 14:12:00,2011-12-05 16:37:00,361,2,Segment 2
13023,2,286,689.9,36,2,2011-08-02 09:34:00,2011-10-06 16:27:00,65,2,Segment 2
13026,8,1586,936.15,34,7,2011-03-09 11:35:00,2011-12-08 16:58:00,274,2,Segment 2
13027,6,17280,6912.0,6,6,2010-12-20 12:45:00,2011-08-18 09:39:00,240,0,Segment 0
13028,3,796,659.68,40,3,2011-10-25 14:09:00,2011-11-17 11:10:00,22,2,Segment 2
13029,3,134,1247.5,8,3,2010-12-21 13:53:00,2011-11-09 09:13:00,322,0,Segment 0
13030,2,348,752.4399999999999,76,2,2010-12-06 14:31:00,2011-11-28 14:30:00,356,2,Segment 2
13032,3,367,996.52,55,3,2011-09-13 16:40:00,2011-11-01 09:56:00,48,2,Segment 2
13033,1,83,190.55,11,1,2010-12-17 14:23:00,2010-12-17 14:23:00,0,0,Segment 0
13034,2,369,642.77,37,2,2010-12-05 14:52:00,2011-10-16 12:21:00,314,2,Segment 2
13035,3,627,886.63,23,3,2011-03-24 09:21:00,2011-10-13 12:23:00,203,0,Segment 0
