CustomerID,TotalRevenue,OrderCount,TotalQuantity,UniqueProducts,FirstPurchase,LastPurchase,AverageOrderValue,ActiveDays
12704,2340.84,8,1006,64,2011-06-23 10:20:00,2011-12-02 13:15:00,292.605,162
12705,6868.29,9,3997,228,2010-12-17 15:58:00,2011-11-24 13:17:00,763.1433333333333,341
12707,603.42,1,256,33,2011-02-21 08:38:00,2011-02-21 08:38:00,603.42,0
12708,2712.91,10,1307,86,2010-12-06 10:43:00,2011-11-10 09:52:00,271.291,338
12709,9706.52,15,3912,93,2010-12-08 09:49:00,2011-11-24 15:38:00,647.1013333333334,351
12710,1149.02,3,851,75,2011-05-22 14:05:00,2011-09-04 12:00:00,383.00666666666666,104
12712,4396.13,13,1062,58,2010-12-03 14:30:00,2011-11-11 08:19:00,338.1638461538462,342
12713,848.55,1,508,38,2011-12-09 12:16:00,2011-12-09 12:16:00,848.55,0
12714,4708.86,5,3069,216,2011-02-18 10:53:00,2011-11-30 15:43:00,941.7719999999999,285
12715,343.36,1,192,20,2011-08-25 15:22:00,2011-08-25 15:22:00,343.36,0
12716,1053.49,2,708,60,2011-07-29 13:28:00,2011-12-06 08:55:00,526.745,129
12717,1030.98,2,506,49,2011-04-08 10:32:00,2011-07-11 14:47:00,515.49,94
12718,238.25,1,203,19,2011-09-29 16:38:00,2011-09-29 16:38:00,238.25,0
12719,644.95,2,374,34,2011-10-05 14:50:00,2011-12-04 13:45:00,322.475,59
12720,5781.73,25,4672,211,2010-12-05 15:21:00,2011-12-07 08:03:00,231.26919999999998,366
12721,2656.13,6,1959,133,2010-12-20 11:38:00,2011-11-08 12:13:00,442.68833333333333,323
12722,997.63,4,566,50,2011-07-12 11:55:00,2011-09-15 14:50:00,249.4075,65
12723,725.07,5,434,53,2011-10-05 15:52:00,2011-12-06 10:19:00,145.014,61
12724,1031.41,4,445,47,2011-01-11 15:00:00,2011-12-04 16:02:00,257.8525,327
12725,427.8,1,164,24,2010-12-03 15:45:00,2010-12-03 15:45:00,427.8,0
12726,2609.1,7,3143,57,2010-12-17 12:56:00,2011-11-11 13:35:00,372.7285714285714,329
12727,3980.7,7,2098,109,2011-01-23 15:17:00,2011-11-29 11:46:00,568.6714285714286,309
12728,836.33,4,419,38,2011-01-11 13:31:00,2011-09-29 15:31:00,209.0825,261
12729,453.01,1,233,26,2011-08-18 11:40:00,2011-08-18 11:40:00,453.01,0
12731,18895.91,12,8437,109,2010-12-10 10:56:00,2011-11-16 11:59:00,1574.6591666666666,341
12732,236.26000000000002,1,111,12,2011-06-13 11:33:00,2011-06-13 11:33:00,236.26000000000002,0
12733,383.95,1,137,22,2011-04-19 16:19:00,2011-04-19 16:19:00,383.95,0
12734,110.39999999999999,1,88,4,2010-12-22 12:47:00,2010-12-22 12:47:00,110.39999999999999,0
12735,779.5699999999999,2,368,38,2011-01-06 14:26:00,2011-01-28 13:37:00,389.78499999999997,21
12736,234.0,1,173,4,2011-01-11 07:57:00,2011-01-11 07:57:00,234.0,0
12738,155.35,1,148,11,2010-12-02 18:27:00,2010-12-02 18:27:00,155.35,0
12739,1013.04,2,486,38,2011-09-01 17:45:00,2011-09-22 13:00:00,506.52,20
12740,427.6,1,342,27,2011-10-07 10:44:00,2011-10-07 10:44:00,427.6,0
12743,540.13,2,315,114,2011-07-28 16:06:00,2011-07-28 16:21:00,270.065,0
12744,21279.29,7,5241,178,2011-01-25 13:26:00,2011-10-19 11:18:00,3039.8985714285714,266
12747,4196.01,11,1275,42,2010-12-05 15:38:00,2011-12-07 14:34:00,381.4554545454546,366
12748,33053.19,209,25287,1768,2010-12-01 12:48:00,2011-12-09 12:20:00,158.14923444976077,372
12749,4090.88,5,1471,160,2011-05-10 15:25:00,2011-12-06 09:56:00,818.176,209
12750,275.88,1,137,15,2011-08-03 09:13:00,2011-08-03 09:13:00,275.88,0
12752,4366.78,1,2262,53,2011-09-19 13:32:00,2011-09-19 13:32:00,4366.78,0
12753,21429.39,6,11421,132,2010-12-12 11:44:00,2011-11-17 10:52:00,3571.565,339
12754,3010.74,3,6481,49,2011-02-04 10:31:00,2011-04-18 09:00:00,1003.5799999999999,72
12755,3811.95,2,1491,4,2010-12-09 10:44:00,2011-03-04 12:42:00,1905.975,85
12756,112.07999999999998,1,144,4,2011-09-14 09:31:00,2011-09-14 09:31:00,112.07999999999998,0
12757,7834.650000000001,13,2395,237,2011-05-12 19:01:00,2011-11-24 12:30:00,602.6653846153847,195
12758,2791.59,2,2135,84,2011-03-08 12:05:00,2011-08-15 10:22:00,1395.795,159
12759,1531.44,3,902,81,2011-03-09 08:09:00,2011-10-18 14:49:00,510.48,223
12762,1898.52,2,1227,62,2011-11-14 14:23:00,2011-12-02 10:23:00,949.26,17
12763,494.08,2,316,16,2010-12-05 15:46:00,2011-07-24 14:12:00,247.04,230
12764,1693.88,1,386,45,2011-01-27 10:19:00,2011-01-27 10:19:00,1693.88,0
12766,6989.63,7,3646,205,2010-12-08 13:53:00,2011-12-06 08:46:00,998.5185714285715,362
12769,1143.6,1,356,32,2011-04-15 10:25:00,2011-04-15 10:25:00,1143.6,0
12770,1351.45,1,743,12,2011-05-13 09:33:00,2011-05-13 09:33:00,1351.45,0
12772,892.47,1,556,55,2011-10-11 09:19:00,2011-10-11 09:19:00,892.47,0
12775,1386.04,5,877,47,2011-02-01 13:45:00,2011-11-22 16:33:00,277.20799999999997,294
12778,822.23,6,825,40,2011-01-31 14:35:00,2011-11-20 11:30:00,137.03833333333333,292
12779,3981.36,8,2024,88,2010-12-03 13:40:00,2011-11-02 11:43:00,497.67,333
12781,826.74,2,671,25,2011-02-28 08:43:00,2011-10-07 10:37:00,413.37,221
12782,2330.92,5,1086,81,2010-12-17 11:30:00,2011-12-05 09:16:00,466.184,352
12783,2225.91,6,624,76,2011-09-25 15:35:00,2011-12-07 15:56:00,370.98499999999996,73
12784,532.8199999999999,2,280,54,2011-11-24 12:53:00,2011-11-30 15:38:00,266.40999999999997,6
12785,311.95,1,131,14,2010-12-10 13:48:00,2010-12-10 13:48:00,311.95,0
12787,463.66,3,261,17,2011-05-31 09:36:00,2011-11-30 08:44:00,154.55333333333334,182
12789,91.85,1,4,4,2011-10-05 13:34:00,2011-10-05 13:34:00,91.85,0
12790,324.92,1,166,21,2011-05-31 14:14:00,2011-05-31 14:14:00,324.92,0
12791,192.60000000000002,1,97,2,2010-12-01 11:27:00,2010-12-01 11:27:00,192.60000000000002,0
12792,400.53999999999996,1,217,25,2011-03-28 11:36:00,2011-03-28 11:36:00,400.53999999999996,0
12793,545.48,2,295,21,2010-12-03 15:14:00,2011-01-09 12:12:00,272.74,36
12794,860.41,2,592,43,2011-09-02 12:01:00,2011-10-17 14:54:00,430.205,45
12795,430.48,1,68,14,2011-11-21 10:27:00,2011-11-21 10:27:00,430.48,0
12797,254.03,1,118,13,2010-12-09 10:55:00,2010-12-09 10:55:00,254.03,0
12798,6977.04,3,5256,6,2011-06-22 10:11:00,2011-11-29 15:52:00,2325.68,160
12802,427.58,1,314,25,2011-06-06 09:36:00,2011-06-06 09:36:00,427.58,0
12808,483.65000000000003,3,188,27,2010-12-06 10:27:00,2011-11-03 10:05:00,161.21666666666667,331
12809,489.31,1,220,25,2011-06-15 10:51:00,2011-06-15 10:51:00,489.31,0
12811,514.85,3,230,27,2011-02-28 15:39:00,2011-03-24 09:42:00,171.61666666666667,23
12812,229.64000000000001,1,164,15,2011-10-26 09:54:00,2011-10-26 09:54:00,229.64000000000001,0
12814,125.92,1,49,2,2011-08-30 12:11:00,2011-08-30 12:11:00,125.92,0
12815,1063.46,2,379,38,2011-05-25 13:34:00,2011-07-15 10:21:00,531.73,50
12816,572.2,2,128,27,2011-06-16 13:24:00,2011-09-05 12:41:00,286.1,80
12817,166.04,1,53,4,2011-03-03 16:28:00,2011-03-03 16:28:00,166.04,0
12818,1542.08,1,929,14,2011-03-23 12:06:00,2011-03-23 12:06:00,1542.08,0
12820,942.34,4,722,55,2011-01-17 12:34:00,2011-12-06 15:12:00,235.585,323
12821,92.72,1,70,6,2011-05-09 15:51:00,2011-05-09 15:51:00,92.72,0
12822,948.88,2,550,41,2011-09-13 13:46:00,2011-09-30 10:04:00,474.44,16
12823,1759.5,5,230,1,2011-02-16 12:15:00,2011-09-26 07:35:00,351.9,221
12824,397.12,1,232,25,2011-10-11 12:49:00,2011-10-11 12:49:00,397.12,0
12826,1474.72,7,1058,58,2010-12-09 15:21:00,2011-12-07 10:25:00,210.67428571428573,362
12827,430.15000000000003,3,197,19,2011-10-26 15:44:00,2011-12-04 12:17:00,143.38333333333335,38
12828,1018.71,6,494,46,2011-08-01 16:16:00,2011-12-07 08:45:00,169.785,127
12829,293.0,2,376,9,2010-12-14 14:54:00,2011-01-07 11:13:00,146.5,23
12830,6814.64,6,9848,13,2011-06-21 10:53:00,2011-11-02 11:54:00,1135.7733333333333,134
12831,215.05,1,135,9,2011-03-22 13:02:00,2011-03-22 13:02:00,215.05,0
12832,383.03,2,195,27,2011-09-02 13:48:00,2011-11-07 13:30:00,191.515,65
12833,417.38,1,156,24,2011-07-17 13:46:00,2011-07-17 13:46:00,417.38,0
12834,312.38,1,110,18,2011-03-02 09:49:00,2011-03-02 09:49:00,312.38,0
12836,2610.36,4,1062,148,2011-02-01 11:19:00,2011-10-11 15:10:00,652.59,252
12837,134.1,1,24,12,2011-06-19 16:07:00,2011-06-19 16:07:00,134.1,0
12838,671.95,2,355,115,2010-12-01 11:57:00,2011-11-06 12:20:00,335.975,340
12839,5591.42,14,3807,95,2010-12-07 15:48:00,2011-12-07 12:33:00,399.38714285714286,364
12840,2726.77,4,1511,67,2011-04-27 12:21:00,2011-07-19 09:29:00,681.6925,82
12841,3991.58,25,2720,229,2010-12-03 10:43:00,2011-12-05 11:13:00,159.6632,367
12842,1118.99,2,547,34,2011-02-04 12:36:00,2011-09-30 15:33:00,559.495,238
12843,1702.26,8,781,69,2011-03-20 14:38:00,2011-10-05 12:09:00,212.7825,198
12844,325.96000000000004,2,125,47,2011-08-01 13:11:00,2011-11-10 13:31:00,162.98000000000002,101
12845,354.09,4,204,26,2011-02-22 14:10:00,2011-03-17 13:34:00,88.5225,22
12847,843.64,1,873,72,2011-11-17 13:16:00,2011-11-17 13:16:00,843.64,0
12849,1010.29,2,597,47,2011-03-16 12:26:00,2011-11-08 13:41:00,505.145,237
12851,131.81,1,106,43,2011-09-04 12:41:00,2011-09-04 12:41:00,131.81,0
12852,311.55,1,149,17,2011-02-18 08:47:00,2011-02-18 08:47:00,311.55,0
12853,1957.1000000000001,6,800,66,2011-01-28 10:28:00,2011-07-28 11:29:00,326.18333333333334,181
12854,1316.25,3,626,95,2011-01-25 13:35:00,2011-09-22 12:15:00,438.75,239
12855,38.1,1,30,3,2010-12-02 09:37:00,2010-12-02 09:37:00,38.1,0
12856,2170.78,6,1076,155,2011-10-07 12:38:00,2011-12-02 10:52:00,361.7966666666667,55
12857,1106.4,2,343,37,2011-02-10 12:32:00,2011-05-13 10:20:00,553.2,91
12863,521.2,1,188,5,2011-10-18 14:15:00,2011-10-18 14:15:00,521.2,0
12864,147.12,1,216,3,2011-07-24 13:03:00,2011-07-24 13:03:00,147.12,0
12865,1568.23,2,925,86,2011-08-08 10:11:00,2011-11-13 14:31:00,784.115,97
12866,559.12,1,171,26,2011-03-01 14:11:00,2011-03-01 14:11:00,559.12,0
12867,4009.34,7,4284,240,2010-12-14 16:39:00,2011-11-13 15:30:00,572.7628571428571,333
12868,1607.0600000000002,6,928,72,2010-12-01 12:50:00,2011-06-07 10:42:00,267.84333333333336,187
12871,380.64,2,200,8,2011-05-16 13:32:00,2011-09-16 15:07:00,190.32,123
12872,599.97,2,319,58,2010-12-09 14:44:00,2011-01-17 10:52:00,299.985,38
12873,374.0,1,128,4,2011-03-02 14:58:00,2011-03-02 14:58:00,374.0,0
12875,343.2300000000001,2,2019,1,2010-12-12 12:03:00,2011-07-19 15:30:00,171.61500000000004,219
12876,2218.02,2,1941,67,2011-05-27 13:34:00,2011-10-13 12:26:00,1109.01,138
12877,1535.77,12,1178,100,2010-12-16 12:23:00,2011-12-06 10:30:00,127.98083333333334,354
12878,854.99,2,547,38,2011-03-18 14:02:00,2011-04-17 13:07:00,427.495,29
12879,573.22,3,370,7,2011-09-09 12:11:00,2011-10-26 12:24:00,191.07333333333335,47
12881,298.0,1,21,7,2011-03-09 11:44:00,2011-03-09 11:44:00,298.0,0
12882,1463.04,2,246,12,2011-11-06 11:22:00,2011-11-30 16:18:00,731.52,24
12883,703.47,4,196,39,2011-09-11 15:18:00,2011-11-15 09:32:00,175.8675,64
12884,309.05,1,43,7,2011-09-12 13:10:00,2011-09-12 13:10:00,309.05,0
12885,1175.22,3,655,66,2011-08-08 11:45:00,2011-10-07 13:40:00,391.74,60
12886,1378.4,2,770,75,2011-05-04 11:21:00,2011-10-03 10:09:00,689.2,151
12888,354.12,2,76,4,2011-03-29 14:31:00,2011-05-09 16:02:00,177.06,41
12890,376.71999999999997,1,256,78,2011-11-15 17:26:00,2011-11-15 17:26:00,376.71999999999997,0
12891,331.0,3,950,2,2011-02-20 11:28:00,2011-06-07 12:31:00,110.33333333333333,107
12893,176.55,1,90,27,2011-11-09 12:34:00,2011-11-09 12:34:00,176.55,0
12895,372.8,2,210,22,2011-09-14 08:35:00,2011-10-28 13:51:00,186.4,44
12897,216.5,2,110,3,2011-02-11 11:40:00,2011-05-19 12:13:00,108.25,97
12901,17654.54,28,23075,30,2011-03-14 10:41:00,2011-12-01 10:07:00,630.5192857142857,261
12902,138.68,1,66,10,2011-03-20 12:06:00,2011-03-20 12:06:00,138.68,0
12904,496.06,2,294,59,2011-06-20 13:18:00,2011-11-21 14:34:00,248.03,154
12906,2919.81,5,1749,55,2011-09-22 15:03:00,2011-11-28 09:55:00,583.962,66
12908,750.0,2,1200,1,2011-01-31 12:37:00,2011-06-16 15:39:00,375.0,136
12909,2178.67,5,1280,78,2011-03-31 12:51:00,2011-10-31 12:43:00,435.73400000000004,213
12910,3075.04,8,1692,48,2011-04-12 10:01:00,2011-11-16 14:28:00,384.38,218
12912,1662.3,5,670,17,2011-10-30 11:35:00,2011-12-07 08:55:00,332.46,37
12913,2483.63,5,1419,37,2010-12-06 16:36:00,2011-12-05 12:11:00,496.726,363
12915,363.65,2,93,19,2010-12-02 12:33:00,2011-07-14 11:34:00,181.825,223
12916,2944.95,4,1083,53,2011-01-23 10:43:00,2011-07-24 10:35:00,736.2375,181
12917,594.0,1,120,2,2011-08-03 16:42:00,2011-08-03 16:42:00,594.0,0
12919,1335.19,6,673,34,2011-06-23 09:22:00,2011-12-01 13:47:00,222.53166666666667,161
12920,162.78,1,128,27,2011-11-22 15:05:00,2011-11-22 15:05:00,162.78,0
12921,16587.09,37,9526,233,2010-12-01 15:06:00,2011-11-30 16:22:00,448.29972972972973,364
12922,405.38,1,370,28,2011-07-01 15:35:00,2011-07-01 15:35:00,405.38,0
12923,172.82,1,68,28,2011-10-06 16:20:00,2011-10-06 16:20:00,172.82,0
12924,933.7,4,481,22,2011-01-16 11:49:00,2011-09-12 13:55:00,233.425,239
12925,694.05,2,541,42,2011-09-26 11:05:00,2011-12-05 11:11:00,347.025,70
12928,2062.7000000000003,5,1472,59,2010-12-15 15:45:00,2011-11-04 14:24:00,412.5400000000001,323
12929,117.85,1,37,8,2011-02-01 12:08:00,2011-02-01 12:08:00,117.85,0
12930,415.8,2,252,20,2011-06-21 13:25:00,2011-09-22 15:18:00,207.9,93
12931,42055.96,15,28004,28,2010-12-17 09:45:00,2011-11-18 12:39:00,2803.730666666667,336
12933,607.53,3,499,102,2011-03-01 11:30:00,2011-11-15 16:38:00,202.51,259
12935,2160.7,7,1853,80,2011-01-24 13:58:00,2011-12-07 17:25:00,308.6714285714285,317
12936,1063.9,4,559,56,2011-09-22 13:51:00,2011-11-22 17:32:00,265.975,61
12937,1504.27,4,1007,81,2011-03-17 14:19:00,2011-11-24 15:05:00,376.0675,252
12938,114.14,1,140,9,2011-11-14 11:21:00,2011-11-14 11:21:00,114.14,0
12939,11581.8,8,4876,21,2011-01-09 11:20:00,2011-10-06 14:33:00,1447.725,270
12940,899.69,2,404,87,2011-09-13 10:16:00,2011-10-16 12:09:00,449.845,33
12942,675.6,3,198,68,2010-12-09 09:34:00,2011-07-31 14:39:00,225.20000000000002,234
12944,604.51,2,289,29,2010-12-20 10:41:00,2011-11-04 11:04:00,302.255,319
12945,462.95,1,165,23,2011-02-24 14:15:00,2011-02-24 14:15:00,462.95,0
12947,1603.99,6,1165,83,2010-12-01 16:21:00,2011-07-19 10:06:00,267.33166666666665,229
12948,2064.95,7,1080,82,2011-03-20 10:17:00,2011-11-23 17:10:00,294.99285714285713,248
12949,4167.22,8,2381,166,2011-04-01 13:20:00,2011-11-09 11:25:00,520.9025,221
12950,1843.0,3,1380,13,2011-11-15 13:48:00,2011-12-07 13:17:00,614.3333333333334,21
12951,1064.07,6,503,53,2011-01-13 10:33:00,2011-12-01 12:14:00,177.345,322
12952,1387.79,4,653,64,2011-09-22 16:37:00,2011-12-04 10:35:00,346.9475,72
12953,329.85,1,84,17,2011-11-30 09:24:00,2011-11-30 09:24:00,329.85,0
12955,4757.16,11,3664,81,2011-03-17 09:03:00,2011-12-08 16:29:00,432.4690909090909,266
12956,108.07,1,34,19,2011-02-06 16:08:00,2011-02-06 16:08:00,108.07,0
12957,4017.54,8,2549,208,2011-01-04 12:18:00,2011-11-30 09:53:00,502.1925,329
12962,266.39,2,129,15,2011-08-18 13:38:00,2011-12-02 15:55:00,133.195,106
12963,1856.63,8,881,75,2010-12-09 09:14:00,2011-12-01 12:55:00,232.07875,357
12965,769.8100000000001,1,282,108,2011-09-11 15:31:00,2011-09-11 15:31:00,769.8100000000001,0
12966,160.18,1,75,10,2011-11-30 12:38:00,2011-11-30 12:38:00,160.18,0
12967,1660.9,2,438,19,2010-12-03 09:49:00,2010-12-16 19:10:00,830.45,13
12968,135.95,1,73,5,2011-08-19 15:44:00,2011-08-19 15:44:00,135.95,0
12970,405.47,4,268,116,2011-01-21 14:04:00,2011-12-02 14:30:00,101.3675,315
12971,11189.91,86,9289,94,2010-12-02 16:42:00,2011-12-06 12:20:00,130.11523255813952,368
12974,144.8,1,24,8,2011-05-26 09:33:00,2011-05-26 09:33:00,144.8,0
12976,738.6,1,561,22,2011-05-12 09:55:00,2011-05-12 09:55:00,738.6,0
12977,39.239999999999995,1,12,9,2011-07-06 16:40:00,2011-07-06 16:40:00,39.239999999999995,0
12980,7374.900000000001,9,886,6,2010-12-16 11:36:00,2011-07-05 09:34:00,819.4333333333334,200
12981,372.21999999999997,2,242,12,2011-07-29 14:14:00,2011-11-10 12:00:00,186.10999999999999,103
12982,390.54,1,288,28,2011-04-11 11:51:00,2011-04-11 11:51:00,390.54,0
12984,97.5,1,26,4,2011-11-21 12:37:00,2011-11-21 12:37:00,97.5,0
12985,1239.38,2,1533,73,2011-11-11 12:44:00,2011-12-09 10:46:00,619.69,27
12987,558.7,2,219,27,2011-05-26 12:00:00,2011-09-27 12:03:00,279.35,124
12988,505.82,1,126,75,2011-02-20 14:31:00,2011-02-20 14:31:00,505.82,0
12989,6924.110000000001,15,2943,41,2010-12-10 13:24:00,2011-12-06 15:28:00,461.6073333333334,361
12990,409.5,3,200,8,2011-02-02 15:39:00,2011-11-08 13:01:00,136.5,278
12991,503.76,2,405,31,2011-08-19 14:39:00,2011-11-16 15:34:00,251.88,89
12993,414.76,4,240,26,2011-02-14 14:29:00,2011-11-16 15:49:00,103.69,275
12994,974.4200000000001,3,459,52,2011-03-16 08:31:00,2011-12-05 15:43:00,324.8066666666667,264
12995,211.32,1,108,3,2011-09-15 15:44:00,2011-09-15 15:44:00,211.32,0
12997,1226.89,4,664,45,2011-01-26 15:49:00,2011-11-17 15:47:00,306.7225,294
12999,455.88,3,342,25,2011-04-08 10:26:00,2011-05-27 13:24:00,151.96,49
13000,534.85,3,379,30,2010-12-10 10:26:00,2011-08-25 10:43:00,178.28333333333333,258
13001,9785.970000000001,13,5490,166,2011-01-17 12:45:00,2011-12-05 14:51:00,752.7669230769231,322
13002,120.94999999999999,1,73,7,2011-01-25 15:18:00,2011-01-25 15:18:00,120.94999999999999,0
13003,149.05,3,103,4,2011-05-09 08:23:00,2011-08-26 10:50:00,49.68333333333334,109
13004,5655.91,18,4822,277,2010-12-17 08:20:00,2011-11-28 11:27:00,314.21722222222223,346
13005,513.7,2,172,21,2011-04-07 13:32:00,2011-06-19 10:53:00,256.85,72
13006,81.57,1,55,4,2011-10-14 13:49:00,2011-10-14 13:49:00,81.57,0
13008,229.46999999999997,1,175,14,2011-01-20 14:24:00,2011-01-20 14:24:00,229.46999999999997,0
13011,50.550000000000004,1,13,3,2010-12-02 17:22:00,2010-12-02 17:22:00,50.550000000000004,0
13012,1646.8400000000001,8,820,67,2011-02-18 09:43:00,2011-11-30 13:05:00,205.85500000000002,285
13013,4810.9400000000005,13,2224,155,2010-12-03 12:28:00,2011-12-08 15:01:00,370.07230769230773,370
13014,3466.2799999999997,10,905,67,2011-03-03 18:28:00,2011-11-29 12:27:00,346.628,270
13015,3339.64,5,1609,156,2011-04-04 14:28:00,2011-10-17 13:19:00,667.928,195
13016,789.89,3,527,39,2011-08-08 15:00:00,2011-09-27 14:08:00,263.2966666666667,49
13017,204.0,1,48,1,2011-12-02 15:53:00,2011-12-02 15:53:00,204.0,0
13018,7277.7,28,5435,313,2011-02-17 11:05:00,2011-11-23 13:28:00,259.91785714285714,279
13021,2616.38,9,1352,101,2010-12-16 10:12:00,2011-12-05 16:37:00,290.7088888888889,354
13023,689.9,2,286,36,2011-08-02 09:34:00,2011-10-06 16:27:00,344.95,65
13026,975.36,5,1620,32,2011-03-09 11:35:00,2011-12-08 16:58:00,195.072,274
13027,6912.0,6,17280,6,2010-12-20 12:45:00,2011-08-18 09:39:00,1152.0,240
13028,661.3199999999999,2,798,40,2011-10-25 14:09:00,2011-11-17 11:10:00,330.65999999999997,22
13029,1247.5,3,134,8,2010-12-21 13:53:00,2011-11-09 09:13:00,415.8333333333333,322
13030,752.4399999999999,2,348,76,2010-12-06 14:31:00,2011-11-28 14:30:00,376.21999999999997,356
13032,1010.18,2,375,55,2011-09-13 16:40:00,2011-10-18 15:54:00,505.09,34
13033,190.55,1,83,11,2010-12-17 14:23:00,2010-12-17 14:23:00,190.55,0
13034,642.77,2,369,37,2010-12-05 14:52:00,2011-10-16 12:21:00,321.385,314
13035,921.88,2,644,23,2011-03-24 09:21:00,2011-09-27 08:57:00,460.94,186
13037,881.07,3,431,44,2011-03-28 15:42:00,2011-07-24 15:46:00,293.69,118
13038,908.46,3,360,24,2011-02-22 11:43:00,2011-09-20 14:37:00,302.82,210
13040,676.99,2,355,38,2011-11-06 13:53:00,2011-12-01 10:38:00,338.495,24
13043,516.42,1,254,13,2011-03-11 14:52:00,2011-03-11 14:52:00,516.42,0
13044,560.47,1,429,33,2011-02-21 15:20:00,2011-02-21 15:20:00,560.47,0
13045,305.28000000000003,1,221,18,2011-09-01 15:04:00,2011-09-01 15:04:00,305.28000000000003,0
13046,629.31,2,264,33,2011-03-18 15:43:00,2011-11-09 08:36:00,314.655,235
13047,3237.54,10,1391,106,2010-12-01 08:34:00,2011-11-08 12:06:00,323.754,342
13048,1819.41,4,1228,77,2011-01-16 14:36:00,2011-11-25 13:23:00,454.8525,312
13049,656.6800000000001,2,268,14,2011-01-25 16:33:00,2011-10-06 15:31:00,328.34000000000003,253
13050,5836.86,17,3748,246,2010-12-08 09:30:00,2011-11-25 09:18:00,343.3447058823529,351
13052,348.15000000000003,1,222,18,2011-05-11 14:12:00,2011-05-11 14:12:00,348.15000000000003,0
13055,1214.41,3,894,74,2011-05-10 08:58:00,2011-09-22 14:26:00,404.80333333333334,135
13058,271.40000000000003,3,52,5,2011-07-11 12:01:00,2011-11-15 12:43:00,90.46666666666668,127
13059,183.4,1,35,8,2011-04-04 10:40:00,2011-04-04 10:40:00,183.4,0
13060,307.53,1,123,15,2011-03-31 11:37:00,2011-03-31 11:37:00,307.53,0
13061,248.61,1,107,10,2011-09-28 16:04:00,2011-09-28 16:04:00,248.61,0
13062,346.98,1,343,11,2011-06-01 15:12:00,2011-06-01 15:12:00,346.98,0
13064,1105.59,4,514,51,2011-01-16 13:41:00,2011-11-27 12:31:00,276.3975,314
13065,205.86,1,74,14,2010-12-01 16:52:00,2010-12-01 16:52:00,205.86,0
13066,470.8,2,322,48,2011-11-07 17:06:00,2011-11-15 12:57:00,235.4,7
13067,115.46000000000001,1,32,14,2011-09-18 13:38:00,2011-09-18 13:38:00,115.46000000000001,0
13068,344.0,2,200,1,2011-01-24 08:20:00,2011-11-29 15:00:00,172.0,309
13069,4431.44,24,5873,281,2010-12-05 11:02:00,2011-12-09 08:39:00,184.64333333333332,368
13070,228.8,1,110,9,2011-05-31 13:45:00,2011-05-31 13:45:00,228.8,0
13072,177.15,1,69,7,2011-03-18 08:12:00,2011-03-18 08:12:00,177.15,0
13075,919.61,1,485,22,2011-08-02 10:19:00,2011-08-02 10:19:00,919.61,0
13077,728.02,4,862,99,2010-12-08 14:59:00,2011-12-08 19:24:00,182.005,365
13078,12627.94,26,5630,95,2010-12-08 09:07:00,2011-12-06 15:36:00,485.69,363
13079,220.10000000000002,5,62,2,2011-07-22 14:41:00,2011-12-05 16:53:00,44.02,136
13080,58.08,1,120,6,2011-06-13 14:59:00,2011-06-13 14:59:00,58.08,0
13081,28337.38,11,19068,503,2010-12-03 17:20:00,2011-11-28 10:54:00,2576.1254545454544,359
13082,3613.63,9,4324,63,2011-01-05 15:42:00,2011-08-05 16:16:00,401.51444444444445,212
13083,303.75,2,187,15,2011-09-25 10:46:00,2011-12-05 15:01:00,151.875,71
13085,416.08000000000004,2,216,17,2011-02-17 13:57:00,2011-07-05 12:11:00,208.04000000000002,137
13089,58762.08,97,31025,636,2010-12-05 10:27:00,2011-12-07 09:02:00,605.7946391752578,366
13090,8910.82,14,2263,98,2010-12-02 07:48:00,2011-12-01 12:39:00,636.4871428571429,364
13091,345.82,1,466,21,2011-11-11 15:54:00,2011-11-11 15:54:00,345.82,0
13092,477.83,5,279,19,2010-12-15 12:27:00,2011-09-30 11:18:00,95.566,288
13093,7832.47,8,3961,97,2010-12-01 15:00:00,2011-03-09 12:14:00,979.05875,97
13094,1927.3200000000002,12,1716,4,2010-12-06 10:34:00,2011-11-18 14:07:00,160.61,347
13095,74.39999999999999,1,144,6,2011-09-30 12:03:00,2011-09-30 12:03:00,74.39999999999999,0
13097,6003.22,10,2360,214,2010-12-14 15:13:00,2011-11-07 10:43:00,600.322,327
13098,28882.44,28,15968,156,2011-01-26 13:46:00,2011-12-08 14:14:00,1031.5157142857142,316
13099,207.35999999999999,1,288,1,2011-09-01 17:40:00,2011-09-01 17:40:00,207.35999999999999,0
13101,101.19,1,113,8,2011-04-19 14:37:00,2011-04-19 14:37:00,101.19,0
13102,6424.09,24,4204,140,2010-12-09 13:38:00,2011-12-08 12:52:00,267.67041666666665,363
