InvoiceNo,OrderRevenue,Units,ProductLines,CustomerID,InvoiceDate
537457,1644.94,914,19,17511,2010-12-07 09:51:00
537458,293.45000000000005,101,13,17091,2010-12-07 09:55:00
537459,178.4,112,11,17470,2010-12-07 09:57:00
537460,326.4,128,1,17616,2010-12-07 10:04:00
537461,510.0,120,1,15649,2010-12-07 10:06:00
537462,172.65,89,12,17228,2010-12-07 10:06:00
537463,1033.52,585,41,12681,2010-12-07 10:08:00
537464,618.07,234,28,14907,2010-12-07 10:14:00
537465,454.6,218,22,17735,2010-12-07 10:32:00
537467,118.25,51,18,16059,2010-12-07 10:36:00
537468,415.46000000000004,167,20,12567,2010-12-07 10:36:00
537469,102.0,24,1,17720,2010-12-07 10:43:00
537470,111.25,21,5,15018,2010-12-07 10:47:00
537471,17.85,3,1,14344,2010-12-07 10:51:00
537472,111.54,126,6,12971,2010-12-07 11:11:00
537476,957.5,550,3,15838,2010-12-07 11:26:00
537484,1830.02,680,28,14733,2010-12-07 11:30:00
537489,511.79999999999995,396,21,17017,2010-12-07 11:33:00
537509,532.8000000000001,288,2,13756,2010-12-07 11:41:00
537523,159.55,61,9,14176,2010-12-07 11:45:00
537538,311.65,131,12,15353,2010-12-07 11:49:00
537567,180.7,124,29,18119,2010-12-07 11:59:00
537592,327.40000000000003,268,5,17491,2010-12-07 12:18:00
537593,571.0,300,13,14282,2010-12-07 12:21:00
537594,596.8,155,17,12647,2010-12-07 12:28:00
537595,109.82000000000001,43,23,13569,2010-12-07 12:29:00
537598,319.0,80,14,14135,2010-12-07 12:37:00
537599,19.9,2,1,17954,2010-12-07 12:37:00
537601,108.78,62,9,17287,2010-12-07 12:43:00
537603,373.49,213,15,14673,2010-12-07 12:49:00
537604,1381.92,516,45,13488,2010-12-07 13:01:00
537605,166.74,52,12,16221,2010-12-07 13:13:00
537606,631.65,279,30,15002,2010-12-07 13:16:00
537607,156.19,74,16,15965,2010-12-07 13:18:00
537608,444.42,235,46,15024,2010-12-07 13:20:00
537609,617.12,236,12,17675,2010-12-07 13:22:00
537612,322.3,122,10,13769,2010-12-07 13:28:00
537614,322.8,137,30,16904,2010-12-07 13:29:00
537615,139.0,20,5,15898,2010-12-07 13:30:00
537616,15.9,2,1,16904,2010-12-07 13:30:00
537617,177.26,76,8,16086,2010-12-07 13:45:00
537618,2022.16,956,16,15061,2010-12-07 13:50:00
537619,230.39999999999998,136,7,13786,2010-12-07 13:53:00
537620,97.8,54,6,13880,2010-12-07 14:00:00
537622,165.94,114,23,13173,2010-12-07 14:30:00
537623,383.93,199,44,15858,2010-12-07 14:31:00
537624,295.11,146,53,12748,2010-12-07 14:41:00
537625,87.5,36,6,15180,2010-12-07 14:57:00
537626,711.79,319,31,12347,2010-12-07 14:57:00
537627,713.88,476,12,14739,2010-12-07 14:58:00
537628,378.75,189,16,16293,2010-12-07 15:02:00
537629,356.87,191,18,17419,2010-12-07 15:03:00
537631,17.4,12,1,17419,2010-12-07 15:04:00
537634,231.9,62,18,16775,2010-12-07 15:15:00
537635,68.1,30,2,16306,2010-12-07 15:18:00
537636,172.0,32,3,16950,2010-12-07 15:20:00
537646,384.3,124,67,17591,2010-12-07 15:39:00
537648,402.61,271,22,12839,2010-12-07 15:48:00
537649,112.6,36,7,13807,2010-12-07 15:48:00
537650,289.35,124,13,16125,2010-12-07 15:48:00
537653,247.33,80,34,17897,2010-12-07 15:54:00
537655,111.15,57,8,15081,2010-12-07 16:20:00
537657,9639.12,2790,5,18102,2010-12-07 16:42:00
537658,395.76,120,3,18102,2010-12-07 16:43:00
537659,15885.49,3689,9,18102,2010-12-07 16:43:00
537664,46.8,24,1,15024,2010-12-07 17:05:00
537665,139.86,101,6,16365,2010-12-07 17:19:00
537667,326.4,128,1,17870,2010-12-08 08:12:00
537668,48.800000000000004,20,2,14821,2010-12-08 08:43:00
537669,164.25,105,9,16863,2010-12-08 08:58:00
537670,514.39,151,10,13078,2010-12-08 09:07:00
537671,328.45,145,15,13267,2010-12-08 09:20:00
537672,328.01,182,18,13050,2010-12-08 09:30:00
537673,522.7,139,7,12709,2010-12-08 09:49:00
537674,319.18,250,19,15628,2010-12-08 09:51:00
537676,258.9,214,8,12386,2010-12-08 09:53:00
537678,356.91,133,9,16779,2010-12-08 09:56:00
537680,253.24,173,13,13599,2010-12-08 10:11:00
537681,304.2,175,7,13329,2010-12-08 10:11:00
537682,99.6,72,4,13599,2010-12-08 10:13:00
537683,365.4,240,20,12921,2010-12-08 10:14:00
537685,204.87,171,19,18077,2010-12-08 10:21:00
537686,225.0,148,3,14744,2010-12-08 10:21:00
537688,702.1,270,19,17406,2010-12-08 10:35:00
537689,301.52,288,17,15750,2010-12-08 10:36:00
537690,329.36,220,15,13983,2010-12-08 10:38:00
537691,310.57,163,20,13842,2010-12-08 10:39:00
537692,671.21,434,49,14796,2010-12-08 10:40:00
537693,173.55,121,11,12441,2010-12-08 10:45:00
537694,158.25,63,14,14901,2010-12-08 10:46:00
537698,468.68,452,4,13199,2010-12-08 10:51:00
537700,309.0,68,3,18229,2010-12-08 10:51:00
537707,303.86,176,14,14032,2010-12-08 10:53:00
537738,287.08,144,17,17706,2010-12-08 11:02:00
537743,151.95,65,9,17706,2010-12-08 11:02:00
537751,38.8,16,2,17706,2010-12-08 11:04:00
537754,157.6,53,21,16081,2010-12-08 11:16:00
537755,411.44,198,9,16525,2010-12-08 11:31:00
537757,314.1,86,8,17975,2010-12-08 11:38:00
537758,105.72,118,10,16122,2010-12-08 11:41:00
537759,203.64000000000001,108,12,13126,2010-12-08 11:42:00
537760,307.82000000000005,106,4,15973,2010-12-08 11:42:00
537761,19.799999999999997,12,1,13126,2010-12-08 11:43:00
537762,569.4,275,27,16558,2010-12-08 12:01:00
537764,145.93,62,44,16893,2010-12-08 12:06:00
537765,215.88,81,38,14606,2010-12-08 12:08:00
537766,651.6,288,4,17677,2010-12-08 12:08:00
537767,350.4,32,1,15100,2010-12-08 12:09:00
537768,39.0,20,2,15750,2010-12-08 12:11:00
537769,198.09,90,45,15021,2010-12-08 12:17:00
537770,295.66,176,15,15529,2010-12-08 12:24:00
537771,450.92,204,9,15498,2010-12-08 12:29:00
537772,287.91,157,59,18043,2010-12-08 12:35:00
537773,363.02,138,59,16016,2010-12-08 12:36:00
537774,281.0,196,4,14060,2010-12-08 12:40:00
537775,910.14,525,45,17722,2010-12-08 12:41:00
537780,127.05000000000001,51,6,17324,2010-12-08 12:45:00
537781,416.61,246,127,17341,2010-12-08 12:46:00
537789,623.4200000000001,214,14,14051,2010-12-08 12:49:00
537791,147.39999999999998,12,2,16233,2010-12-08 12:51:00
537792,147.20000000000002,67,19,16385,2010-12-08 12:56:00
537793,2746.75,1655,27,15032,2010-12-08 12:57:00
537794,414.43,189,60,16713,2010-12-08 13:01:00
537795,312.90000000000003,92,15,17213,2010-12-08 13:03:00
537796,405.16,248,6,18061,2010-12-08 13:03:00
537799,142.95,55,11,15916,2010-12-08 13:07:00
537800,69.78999999999999,75,10,12748,2010-12-08 13:08:00
537801,403.25,43,5,15221,2010-12-08 13:08:00
537802,692.94,190,30,13455,2010-12-08 13:11:00
537803,89.5,10,2,15916,2010-12-08 13:14:00
537804,130.64,116,11,12748,2010-12-08 13:17:00
537806,372.96999999999997,105,10,13113,2010-12-08 13:21:00
537808,251.09,145,17,15311,2010-12-08 13:23:00
537809,118.3,26,7,14217,2010-12-08 13:28:00
537810,23.85,3,1,15032,2010-12-08 13:30:00
537811,268.86,74,2,17262,2010-12-08 13:30:00
537813,376.30000000000007,116,7,18259,2010-12-08 13:38:00
537815,300.7,158,15,17676,2010-12-08 13:49:00
537816,129.75,29,3,16679,2010-12-08 13:51:00
537817,168.6,76,7,18269,2010-12-08 13:53:00
537818,1149.29,424,53,12766,2010-12-08 13:53:00
537819,397.6,286,17,15298,2010-12-08 13:55:00
537822,566.95,365,30,13523,2010-12-08 14:22:00
537825,222.5,118,28,15005,2010-12-08 14:36:00
537826,272.34000000000003,104,21,15581,2010-12-08 14:38:00
537827,63.0,30,1,15332,2010-12-08 14:43:00
537828,478.89,331,30,15680,2010-12-08 14:43:00
537829,525.8,260,19,15498,2010-12-08 14:46:00
537830,197.8,67,15,13649,2010-12-08 14:46:00
537831,106.77000000000001,39,11,17894,2010-12-08 14:50:00
537833,590.0,200,1,13270,2010-12-08 14:53:00
537836,103.67999999999999,144,1,14866,2010-12-08 14:58:00
537837,313.72,303,14,13077,2010-12-08 14:59:00
537840,305.45,103,15,13531,2010-12-08 15:03:00
537841,320.0,1000,1,13848,2010-12-08 15:10:00
537842,158.26,74,15,13140,2010-12-08 15:12:00
537843,171.15,59,9,15713,2010-12-08 15:16:00
537844,190.34,94,37,17999,2010-12-08 15:17:00
537845,71.4,12,4,17690,2010-12-08 15:23:00
537846,201.60000000000002,130,5,15347,2010-12-08 15:25:00
537847,180.4,64,6,14766,2010-12-08 15:33:00
537848,180.0,144,1,13777,2010-12-08 15:35:00
537849,75.0,60,1,13777,2010-12-08 15:35:00
537850,318.84,316,25,16722,2010-12-08 15:38:00
537851,356.4,264,7,13758,2010-12-08 15:39:00
537852,2671.27,1665,86,17340,2010-12-08 15:56:00
537854,154.8,120,5,13984,2010-12-08 15:58:00
537855,263.25,95,31,15996,2010-12-08 15:59:00
537859,670.55,96,26,14030,2010-12-08 16:11:00
537861,120.65,47,6,16596,2010-12-08 16:18:00
537862,111.53,71,7,12971,2010-12-08 16:21:00
537863,5.95,1,1,14030,2010-12-08 16:29:00
537864,336.94,238,14,16700,2010-12-08 16:34:00
537865,237.95,125,22,16011,2010-12-08 16:34:00
537866,676.1,274,9,17655,2010-12-08 16:45:00
537867,307.25,75,15,16717,2010-12-08 16:48:00
537868,1867.98,1730,74,12433,2010-12-08 16:49:00
537871,167.09,123,24,12748,2010-12-08 17:20:00
537879,213.3,56,8,14243,2010-12-09 08:34:00
537880,365.8,172,16,12963,2010-12-09 09:14:00
537881,956.5,238,12,15513,2010-12-09 09:23:00
537882,141.95,45,4,15079,2010-12-09 09:25:00
537883,63.0,60,5,14437,2010-12-09 09:27:00
537884,525.93,111,6,15694,2010-12-09 09:30:00
537885,258.75,69,16,12942,2010-12-09 09:34:00
537886,209.3,110,10,15660,2010-12-09 09:49:00
537887,1485.72,532,10,18092,2010-12-09 10:00:00
537888,524.35,440,35,15358,2010-12-09 10:04:00
537889,670.48,260,27,13319,2010-12-09 10:04:00
537890,100.19999999999999,36,6,15358,2010-12-09 10:04:00
537891,88.8,36,5,13319,2010-12-09 10:05:00
537892,159.38,85,10,12481,2010-12-09 10:13:00
537894,464.61,227,14,12621,2010-12-09 10:16:00
537895,429.24,92,5,14299,2010-12-09 10:30:00
537896,258.95,157,14,18071,2010-12-09 10:33:00
537897,213.88,107,13,12683,2010-12-09 10:37:00
537898,364.4,87,20,17377,2010-12-09 10:42:00
537899,3794.3999999999996,1488,1,12755,2010-12-09 10:44:00
537900,382.66,231,24,15983,2010-12-09 10:45:00
537901,309.4,68,3,13854,2010-12-09 10:48:00
537915,254.03,118,13,12797,2010-12-09 10:55:00
537955,364.2,85,46,16782,2010-12-09 11:28:00
537963,308.28000000000003,149,14,13369,2010-12-09 11:30:00
537967,57.6,9,3,12494,2010-12-09 11:31:00
537981,1335.2,2154,4,17857,2010-12-09 11:35:00
537995,295.1,84,11,12712,2010-12-09 11:39:00
538000,101.9,17,2,12748,2010-12-09 11:44:00
538002,363.53,80,17,14932,2010-12-09 11:48:00
538003,1281.5,454,20,12429,2010-12-09 12:05:00
538005,832.8,120,3,13090,2010-12-09 12:12:00
538006,163.2,64,2,14987,2010-12-09 12:13:00
538007,174.4,92,11,14355,2010-12-09 12:16:00
538008,849.2,557,41,12683,2010-12-09 12:17:00
538009,945.55,287,32,14911,2010-12-09 12:17:00
538010,226.79999999999998,40,5,17526,2010-12-09 12:20:00
538011,257.22,184,32,14896,2010-12-09 12:24:00
538012,224.38,48,29,14527,2010-12-09 12:32:00
538013,109.75,83,12,17062,2010-12-09 12:37:00
538014,656.7,150,13,14440,2010-12-09 12:49:00
538015,224.07,131,21,13240,2010-12-09 12:49:00
538032,174.4,58,10,14479,2010-12-09 12:59:00
538035,367.14,228,71,16065,2010-12-09 13:03:00
538037,112.6,60,5,17430,2010-12-09 13:05:00
538040,325.76,217,60,16520,2010-12-09 13:08:00
538048,181.0,52,2,15945,2010-12-09 13:14:00
538049,18.4,8,5,12748,2010-12-09 13:21:00
538050,15.9,2,1,12748,2010-12-09 13:22:00
538051,201.45,152,26,18041,2010-12-09 13:24:00
538053,1571.32,675,30,15856,2010-12-09 13:34:00
538056,249.65,118,24,17198,2010-12-09 13:34:00
538057,316.82,210,11,13102,2010-12-09 13:38:00
538063,1914.2400000000002,96,1,18102,2010-12-09 13:44:00
538064,111.75,78,24,15271,2010-12-09 13:47:00
538065,428.6,208,23,13982,2010-12-09 13:57:00
538067,165.65,66,26,15288,2010-12-09 13:59:00
538068,300.91999999999996,499,12,17978,2010-12-09 14:05:00
538069,414.88,239,64,16795,2010-12-09 14:08:00
538070,103.7,24,5,16519,2010-12-09 14:08:00
538073,16.21,16,10,17816,2010-12-09 14:10:00
538076,272.36,141,14,15311,2010-12-09 14:15:00
538077,686.15,394,46,14667,2010-12-09 14:19:00
538078,374.25,173,26,16255,2010-12-09 14:25:00
538079,394.18,190,17,17671,2010-12-09 14:27:00
538080,251.0,110,9,17646,2010-12-09 14:28:00
538086,378.53000000000003,203,38,12872,2010-12-09 14:44:00
538087,60.0,16,4,17339,2010-12-09 14:44:00
538093,739.05,344,33,12682,2010-12-09 14:49:00
538094,186.03,85,11,13117,2010-12-09 14:50:00
538095,174.72,67,40,17097,2010-12-09 14:55:00
538097,315.0,196,15,15192,2010-12-09 14:56:00
538101,230.10000000000002,78,1,15380,2010-12-09 15:01:00
538104,190.35,129,26,17950,2010-12-09 15:16:00
538106,72.82000000000001,57,13,17950,2010-12-09 15:20:00
538107,155.0,80,9,12826,2010-12-09 15:21:00
538108,249.86,222,17,17456,2010-12-09 15:23:00
538113,289.85,95,16,15811,2010-12-09 15:29:00
538116,685.0,240,18,13327,2010-12-09 15:32:00
538117,60.0,36,3,13327,2010-12-09 15:33:00
538120,144.5,150,2,17017,2010-12-09 15:35:00
538125,30.0,16,2,18225,2010-12-09 15:46:00
538126,218.4,78,11,17838,2010-12-09 15:50:00
538145,383.07,117,23,15211,2010-12-09 16:08:00
538146,402.32,168,21,15596,2010-12-09 16:10:00
538147,15.0,1,1,13090,2010-12-09 16:11:00
538151,441.6,92,5,16163,2010-12-09 16:28:00
538155,179.92000000000002,67,33,16907,2010-12-09 16:52:00
538156,620.35,202,37,15555,2010-12-09 16:53:00
538157,119.65,57,12,17576,2010-12-09 16:57:00
538163,257.95,116,45,17841,2010-12-09 17:27:00
538165,185.82,154,3,14031,2010-12-09 17:34:00
538166,113.2,43,16,17965,2010-12-09 18:09:00
538167,298.95,125,25,14713,2010-12-09 18:58:00
538168,310.45,162,29,14702,2010-12-09 19:23:00
538169,93.45,33,13,13230,2010-12-09 19:28:00
538170,317.59000000000003,133,25,13969,2010-12-09 19:32:00
538171,300.64,194,65,17530,2010-12-09 20:01:00
538172,370.80000000000007,212,11,15805,2010-12-10 09:33:00
538174,1947.01,1063,46,12471,2010-12-10 09:35:00
538175,378.0,21,1,12471,2010-12-10 09:48:00
538176,402.0,152,4,17675,2010-12-10 09:48:00
538178,157.9,82,6,17696,2010-12-10 09:51:00
538179,17.700000000000003,6,1,17696,2010-12-10 09:52:00
538180,369.09999999999997,178,10,13418,2010-12-10 09:53:00
538181,151.5,58,7,17076,2010-12-10 10:08:00
538182,114.24000000000001,38,9,17827,2010-12-10 10:18:00
538183,651.83,279,32,16265,2010-12-10 10:21:00
538184,458.92,314,26,17880,2010-12-10 10:21:00
538185,188.98,90,6,16265,2010-12-10 10:22:00
538186,201.75,77,11,13000,2010-12-10 10:26:00
538187,218.10000000000002,68,10,16499,2010-12-10 10:27:00
538190,127.9,56,10,17790,2010-12-10 10:47:00
538191,5375.28,1559,16,15061,2010-12-10 10:49:00
538192,135.0,20,1,15061,2010-12-10 10:50:00
538193,67.5,10,1,15061,2010-12-10 10:51:00
538194,0.95,1,1,17790,2010-12-10 10:52:00
538195,337.5,50,2,15061,2010-12-10 10:52:00
538196,1071.9,418,16,12731,2010-12-10 10:56:00
538197,124.1,55,20,14419,2010-12-10 10:56:00
538198,919.8,659,87,17827,2010-12-10 11:01:00
538199,182.25,110,28,14082,2010-12-10 11:02:00
538200,94.3,56,14,17912,2010-12-10 11:11:00
538201,190.7,73,37,15723,2010-12-10 11:12:00
538202,254.57,139,18,14667,2010-12-10 11:19:00
538203,186.60000000000002,116,8,13767,2010-12-10 11:21:00
538204,428.76,396,4,16656,2010-12-10 11:23:00
538205,327.65999999999997,270,60,12748,2010-12-10 11:24:00
538206,236.92,44,15,17827,2010-12-10 11:31:00
538207,270.22,259,54,12748,2010-12-10 11:33:00
538208,111.8,34,26,14037,2010-12-10 11:39:00
538209,185.06,104,41,12748,2010-12-10 11:42:00
538210,523.86,302,32,14256,2010-12-10 11:44:00
538211,239.70000000000002,60,8,17690,2010-12-10 11:47:00
538216,254.4,40,5,14543,2010-12-10 11:51:00
538240,247.56,124,7,16062,2010-12-10 12:00:00
538248,139.68,73,36,18116,2010-12-10 12:14:00
538250,132.65,59,33,18118,2010-12-10 12:20:00
538252,219.1,60,8,16019,2010-12-10 12:29:00
538255,1156.05,379,51,14911,2010-12-10 12:33:00
538260,300.65000000000003,105,16,18178,2010-12-10 12:42:00
538263,228.12,132,14,18065,2010-12-10 12:44:00
538268,116.89999999999999,52,7,18065,2010-12-10 12:45:00
538279,686.16,472,7,14952,2010-12-10 12:48:00
538280,612.1,418,11,12748,2010-12-10 12:50:00
538283,10.29,7,4,12748,2010-12-10 12:56:00
538288,1.9,2,1,12748,2010-12-10 12:58:00
538296,309.40000000000003,178,18,13148,2010-12-10 13:06:00
538306,202.5,30,1,12989,2010-12-10 13:24:00
538307,207.36,79,38,14667,2010-12-10 13:27:00
538308,363.24,268,16,14107,2010-12-10 13:29:00
538309,114.45000000000002,55,3,15881,2010-12-10 13:32:00
538310,25.799999999999997,20,2,15529,2010-12-10 13:44:00
538311,311.95,131,14,12785,2010-12-10 13:48:00
538312,256.32,167,41,16727,2010-12-10 13:48:00
538313,1076.3200000000002,290,23,15514,2010-12-10 13:50:00
538327,401.92,226,22,15514,2010-12-10 13:58:00
538342,39.949999999999996,47,1,15514,2010-12-10 14:04:00
538343,385.58000000000004,170,16,13448,2010-12-10 14:29:00
538345,106.4,56,7,13787,2010-12-10 14:45:00
538346,756.45,387,36,17865,2010-12-10 14:53:00
538347,317.5,83,31,17220,2010-12-10 14:54:00
538352,173.7,46,3,16565,2010-12-10 15:21:00
538353,3762.66,2420,37,13798,2010-12-10 15:31:00
538354,2157.64,1040,68,16873,2010-12-10 15:45:00
538355,9.9,2,1,17912,2010-12-10 15:49:00
538356,966.62,712,21,14062,2010-12-10 15:56:00
538361,158.0,59,26,17757,2010-12-10 16:36:00
538363,156.65,65,19,18016,2010-12-10 17:14:00
538364,102.35000000000001,44,18,14448,2010-12-10 17:26:00
538365,326.7,100,18,17243,2010-12-12 10:11:00
538366,275.3,44,7,18109,2010-12-12 10:47:00
538367,664.01,635,42,14800,2010-12-12 10:48:00
538368,141.04,70,66,15503,2010-12-12 10:57:00
538369,269.83,108,37,17251,2010-12-12 11:06:00
538370,550.5,218,47,16923,2010-12-12 11:06:00
538371,333.54,193,34,15570,2010-12-12 11:07:00
538374,189.92,112,50,14159,2010-12-12 11:17:00
538378,346.90000000000003,131,34,14577,2010-12-12 11:26:00
538379,201.95,79,50,17126,2010-12-12 11:26:00
538382,214.24,84,37,17218,2010-12-12 11:37:00
538397,3590.59,2409,48,12753,2010-12-12 11:44:00
538403,324.22,196,22,17211,2010-12-12 11:46:00
538409,126.28,67,9,17236,2010-12-12 11:49:00
538417,106.75,51,10,16393,2010-12-12 11:54:00
538418,168.46,127,44,17372,2010-12-12 12:00:00
538419,167.09,87,33,16367,2010-12-12 12:01:00
538420,293.76000000000005,1728,1,12875,2010-12-12 12:03:00
538421,107.16,55,28,17917,2010-12-12 12:08:00
538437,110.1,46,24,16010,2010-12-12 12:18:00
538449,448.74,227,53,17085,2010-12-12 12:24:00
538453,330.92,195,26,16779,2010-12-12 12:26:00
538470,11.6,2,2,15224,2010-12-12 12:34:00
538473,177.66,66,14,13668,2010-12-12 12:35:00
538488,210.13,119,28,13715,2010-12-12 12:41:00
538497,168.36,70,44,14684,2010-12-12 12:44:00
538499,388.65,35,2,17819,2010-12-12 12:46:00
538501,11.9,2,1,13715,2010-12-12 12:51:00
538503,513.64,174,6,17188,2010-12-12 12:56:00
538504,160.65,97,16,16011,2010-12-12 13:01:00
538507,767.37,559,54,15547,2010-12-12 13:26:00
538508,863.39,466,118,15998,2010-12-12 13:32:00
538509,121.05,67,22,14413,2010-12-12 13:37:00
538510,157.92,75,32,18004,2010-12-12 13:47:00
538511,214.74,118,16,13959,2010-12-12 13:56:00
538512,135.39999999999998,59,9,16665,2010-12-12 14:03:00
538513,179.1,86,23,15454,2010-12-12 14:21:00
538514,786.35,303,47,15044,2010-12-12 14:27:00
538515,1393.56,564,13,17937,2010-12-12 14:43:00
538516,204.0,48,1,14608,2010-12-12 14:49:00
538517,278.98,149,41,17618,2010-12-12 16:05:00
538518,1038.6,506,126,14505,2010-12-12 16:14:00
538519,31.3,6,6,18037,2010-12-12 16:20:00
538521,339.40000000000003,56,17,14180,2010-12-13 09:02:00
538522,539.2,552,6,16210,2010-12-13 09:09:00
538523,384.55,270,24,13198,2010-12-13 09:29:00
538525,881.01,300,20,12540,2010-12-13 09:39:00
538526,1206.72,864,4,13225,2010-12-13 09:49:00
538527,418.92,336,7,15361,2010-12-13 09:52:00
538528,103.5,56,6,15689,2010-12-13 09:57:00
538529,777.5600000000001,220,23,14290,2010-12-13 10:24:00
538532,318.85,117,13,13209,2010-12-13 10:31:00
538533,357.61,238,36,14796,2010-12-13 10:31:00
538534,40.8,48,1,15881,2010-12-13 10:36:00
538535,127.0,61,7,17790,2010-12-13 10:39:00
538537,347.71,105,8,12747,2010-12-13 10:41:00
538541,540.95,227,15,17428,2010-12-13 10:46:00
538557,27.8,4,2,17790,2010-12-13 10:52:00
538558,309.71999999999997,562,34,13069,2010-12-13 10:58:00
538565,1.9,2,1,13069,2010-12-13 11:11:00
538567,302.1,265,17,13999,2010-12-13 11:23:00
538576,166.22,70,13,14498,2010-12-13 11:29:00
538591,310.8,296,10,14741,2010-12-13 11:44:00
538592,230.1,92,15,15854,2010-12-13 11:47:00
538593,476.76,366,11,16701,2010-12-13 11:51:00
538594,218.1,490,2,16927,2010-12-13 11:57:00
538596,168.0,72,7,17990,2010-12-13 12:10:00
538597,171.04,196,26,15555,2010-12-13 12:26:00
538625,1101.77,836,53,14544,2010-12-13 12:50:00
538626,767.6,336,55,17338,2010-12-13 12:57:00
538629,223.48,133,30,17799,2010-12-13 13:10:00
538630,1167.41,640,54,14565,2010-12-13 13:25:00
538631,689.04,440,9,13408,2010-12-13 13:27:00
538633,129.57,57,20,16726,2010-12-13 13:28:00
538634,466.49,237,38,14085,2010-12-13 13:28:00
538635,250.04,144,53,17303,2010-12-13 13:32:00
538636,676.54,272,41,14639,2010-12-13 13:50:00
538637,244.19,129,44,17611,2010-12-13 13:52:00
538638,232.01,116,50,17231,2010-12-13 14:16:00
538639,243.0,98,20,17179,2010-12-13 14:24:00
538640,145.0,90,6,17524,2010-12-13 14:32:00
538641,1485.78,772,37,15640,2010-12-13 14:36:00
538644,12.45,2,2,12476,2010-12-13 14:39:00
538645,310.74,230,16,13269,2010-12-13 14:52:00
538646,346.14,208,14,17293,2010-12-13 14:55:00
538648,760.32,240,5,17937,2010-12-13 14:56:00
538651,280.94,78,23,15311,2010-12-13 15:07:00
538652,463.01,330,61,17890,2010-12-13 15:12:00
538653,1247.64,504,18,13089,2010-12-13 15:12:00
538654,91.9,26,5,13089,2010-12-13 15:13:00
538655,109.71000000000001,69,21,17375,2010-12-13 15:16:00
538656,92.14,39,7,17371,2010-12-13 15:20:00
538657,201.4,63,16,15867,2010-12-13 15:26:00
538658,125.2,131,7,17969,2010-12-13 15:34:00
538659,585.53,255,34,14625,2010-12-13 15:36:00
538660,1228.4,419,41,15808,2010-12-13 15:37:00
