Segment,StockCode,Revenue,Quantity,Orders,Customers
Segment 0,21866,40.0,32,5,5
Segment 0,21867,38.75,31,5,5
Segment 0,21868,380.14,326,17,15
Segment 0,21870,96.32000000000001,88,3,3
Segment 0,21871,240.84,192,21,7
Segment 0,21872,37.5,30,3,3
Segment 0,21873,30.119999999999997,48,2,2
Segment 0,21874,15.0,12,1,1
Segment 0,21875,120.66,102,5,5
Segment 0,21876,226.85999999999999,234,11,11
Segment 0,21877,259.2,192,15,13
Segment 0,21878,276.25,325,13,11
Segment 0,21879,33.84,120,6,6
Segment 0,21880,82.56,144,9,9
Segment 0,21881,24.720000000000002,72,4,4
Segment 0,21882,20.160000000000004,48,3,3
Segment 0,21883,49.440000000000005,144,8,8
Segment 0,21884,18.240000000000002,96,4,4
Segment 0,21888,729.54,198,33,31
Segment 0,21889,1101.25,881,52,50
Segment 0,21890,1241.05,445,26,23
Segment 0,21891,2028.32,1628,49,39
Segment 0,21892,773.75,619,35,32
Segment 0,21894,115.0,92,6,6
Segment 0,21896,86.10000000000001,41,9,9
Segment 0,21899,94.9,146,7,7
Segment 0,21900,126.10000000000001,194,9,9
Segment 0,21901,96.85000000000001,149,9,9
Segment 0,21902,65.65,101,7,7
Segment 0,21903,107.10000000000001,51,7,7
Segment 0,21904,2.1,1,1,1
Segment 0,21905,24.45,21,6,6
Segment 0,21906,162.0,24,9,9
Segment 0,21907,275.1,131,15,15
Segment 0,21908,386.40000000000003,184,16,15
Segment 0,21910,19.799999999999997,12,1,1
Segment 0,21911,59.39999999999999,36,3,2
Segment 0,21912,2015.5500000000002,645,35,31
Segment 0,21913,127.5,34,7,7
Segment 0,21914,725.0,580,37,35
Segment 0,21915,3352.8,2968,61,55
Segment 0,21916,73.92,176,12,12
Segment 0,21917,127.68,304,14,14
Segment 0,21918,534.8399999999999,1438,17,16
Segment 0,21922,877.95,121,22,19
Segment 0,21925,98.75,79,8,8
Segment 0,21926,80.0,64,6,5
Segment 0,21927,101.25,81,7,6
Segment 0,21928,1075.07,569,24,21
Segment 0,21929,2446.08,1322,41,33
Segment 0,21930,529.48,271,17,17
Segment 0,21931,2235.1,1191,40,33
Segment 0,21932,330.95,173,21,19
Segment 0,21933,387.8,192,18,16
Segment 0,21934,313.5,190,16,15
Segment 0,21935,654.65,421,21,19
Segment 0,21936,392.35,133,21,18
Segment 0,21937,316.29999999999995,114,11,10
Segment 0,21942,10.2,12,1,1
Segment 0,21945,10.2,12,1,1
Segment 0,21947,1.25,1,1,1
Segment 0,21948,60.0,48,3,3
Segment 0,21955,402.6,52,19,17
Segment 0,21967,705.5699999999999,2673,14,13
Segment 0,21973,36.25,25,3,3
Segment 0,21974,390.04999999999995,269,30,30
Segment 0,21975,1622.6,3812,32,28
Segment 0,21976,102.85000000000001,187,10,10
Segment 0,21977,1884.8500000000001,4243,57,55
Segment 0,21980,238.43999999999997,756,23,23
Segment 0,21981,406.44,1668,14,12
Segment 0,21982,511.53999999999996,2186,17,16
Segment 0,21983,196.68,612,16,15
Segment 0,21984,92.66999999999999,293,12,12
Segment 0,21985,830.05,3145,31,28
Segment 0,21986,427.44,1800,16,15
Segment 0,21987,31.200000000000003,48,4,4
Segment 0,21988,41.65,49,5,5
Segment 0,21989,51.0,60,7,7
Segment 0,21990,112.5,90,10,10
Segment 0,21991,75.0,60,5,5
Segment 0,21992,169.15,119,15,15
Segment 0,21993,127.5,102,11,11
Segment 0,22021,127.04999999999998,77,6,6
Segment 0,22023,45.36,108,8,8
Segment 0,22024,30.240000000000002,72,6,6
Segment 0,22025,25.2,60,5,5
Segment 0,22026,20.16,48,3,3
Segment 0,22027,177.84,444,24,24
Segment 0,22028,70.56,168,12,12
Segment 0,22029,120.96,288,19,18
Segment 0,22030,65.52,156,13,13
Segment 0,22031,10.08,24,2,2
Segment 0,22032,5.04,12,1,1
Segment 0,22033,25.2,60,2,2
Segment 0,22035,20.16,48,2,2
Segment 0,22037,95.76,228,17,16
Segment 0,22038,10.5,25,1,1
Segment 0,22039,10.5,25,1,1
Segment 0,22040,10.5,25,1,1
Segment 0,22041,1483.65,675,24,15
Segment 0,22042,5.04,12,1,1
Segment 0,22043,65.52,216,3,3
Segment 0,22044,5.04,12,1,1
Segment 0,22045,147.84,352,14,13
Segment 0,22046,136.5,325,11,10
Segment 0,22047,126.0,300,11,11
Segment 0,22048,10.5,25,1,1
Segment 0,22049,19.0,100,2,2
Segment 0,22050,42.0,100,4,4
Segment 0,22051,42.0,100,4,4
Segment 0,22052,21.0,50,2,2
Segment 0,22053,3240.4199999999996,3936,4,4
Segment 0,22055,569.73,393,27,22
Segment 0,22057,66.12,68,7,7
Segment 0,22059,72.78,102,7,6
Segment 0,22060,134.3,34,5,4
Segment 0,22061,375.54999999999995,49,14,12
Segment 0,22062,51.089999999999996,59,5,5
Segment 0,22063,143.84,80,5,5
Segment 0,22064,184.79999999999998,112,8,8
Segment 0,22065,145.67999999999998,292,9,9
Segment 0,22066,166.28,372,13,13
Segment 0,22067,95.1,62,4,4
Segment 0,22068,92.39999999999999,56,3,3
Segment 0,22069,59.39999999999999,36,3,3
Segment 0,22070,175.11,49,7,7
Segment 0,22071,67.5,18,4,4
Segment 0,22072,182.61,59,8,8
Segment 0,22073,99.24000000000001,28,2,2
Segment 0,22074,55.349999999999994,123,3,3
Segment 0,22075,387.98999999999995,265,5,5
Segment 0,22076,149.60999999999999,109,9,9
Segment 0,22077,1410.7499999999998,785,60,56
Segment 0,22078,207.9,99,13,13
Segment 0,22079,353.1,214,24,23
Segment 0,22080,165.0,100,9,8
Segment 0,22081,196.35,119,11,11
Segment 0,22082,666.6,404,42,39
Segment 0,22083,1299.8,484,32,31
Segment 0,22084,3843.2,1456,46,44
Segment 0,22085,459.40000000000003,172,7,7
Segment 0,22086,6688.700000000001,2506,116,97
Segment 0,22087,882.5,310,29,25
Segment 0,22088,273.1,98,12,12
Segment 0,22089,538.6,188,23,22
Segment 0,22090,2105.6000000000004,768,56,50
Segment 0,22091,19.04,40,4,4
Segment 0,22092,5.07,13,3,3
Segment 0,22093,16.17,15,2,2
Segment 0,22094,204.48999999999998,467,10,10
Segment 0,22095,17.630000000000003,43,5,5
Segment 0,22096,207.20000000000002,496,7,7
Segment 0,22097,0.39,1,1,1
Segment 0,22098,44.85,115,5,5
Segment 0,22100,14.040000000000001,36,1,1
Segment 0,22101,75.60000000000001,36,4,3
Segment 0,22102,51.14999999999999,31,4,2
Segment 0,22103,44.55,27,3,3
Segment 0,22105,8.5,2,1,1
Segment 0,22106,163.05,27,3,2
Segment 0,22107,40.0,16,3,3
Segment 0,22108,15.0,4,1,1
Segment 0,22109,1374.63,385,20,15
Segment 0,22110,257.55,101,15,14
Segment 0,22111,3700.2000000000003,812,77,62
Segment 0,22112,3386.25,749,80,64
Segment 0,22113,2451.04,668,57,51
Segment 0,22114,1828.35,459,57,45
Segment 0,22115,196.47000000000003,153,18,18
Segment 0,22116,31.39,37,4,4
Segment 0,22117,97.35000000000002,33,5,5
Segment 0,22118,37.2,12,4,4
Segment 0,22119,164.60000000000002,28,8,8
Segment 0,22120,310.95,33,12,12
Segment 0,22121,462.3500000000001,83,9,8
Segment 0,22123,115.05,59,6,6
Segment 0,22127,127.5,102,7,7
Segment 0,22128,1026.3,894,23,19
Segment 0,22129,290.09999999999997,378,9,8
Segment 0,22130,107.1,126,8,8
Segment 0,22131,76.05,39,9,9
Segment 0,22132,74.8,88,7,7
Segment 0,22133,40.8,48,3,3
Segment 0,22134,5.04,12,1,1
Segment 0,22135,10.08,24,2,2
Segment 0,22136,19.799999999999997,12,1,1
Segment 0,22138,4042.5000000000005,854,148,126
Segment 0,22139,1789.95,365,83,75
Segment 0,22141,671.3000000000001,343,24,23
Segment 0,22142,638.6999999999999,478,26,25
Segment 0,22144,1196.6000000000001,611,43,40
Segment 0,22145,63.0,30,1,1
Segment 0,22147,619.5999999999999,440,39,37
Segment 0,22148,548.7,306,12,11
Segment 0,22149,1183.8000000000002,578,57,49
Segment 0,22150,469.95,241,39,35
Segment 0,22151,779.04,2040,23,15
Segment 0,22152,10.08,24,1,1
Segment 0,22153,100.8,240,5,5
Segment 0,22154,362.15999999999997,924,12,11
Segment 0,22155,61.739999999999995,147,3,3
Segment 0,22156,300.04999999999995,353,18,13
Segment 0,22158,1116.0500000000002,387,27,24
Segment 0,22161,125.40000000000002,660,22,21
Segment 0,22162,47.2,16,1,1
Segment 0,22163,78.79,97,5,5
Segment 0,22164,17.700000000000003,6,1,1
Segment 0,22165,568.8000000000001,144,1,1
Segment 0,22166,307.05000000000007,99,2,2
Segment 0,22167,139.29999999999998,14,8,6
Segment 0,22168,187.0,22,14,13
Segment 0,22169,521.9,63,24,24
Segment 0,22170,581.55,89,19,19
Segment 0,22171,1482.6000000000001,192,24,22
Segment 0,22173,600.63,207,23,23
Segment 0,22174,298.91999999999996,196,8,7
Segment 0,22175,221.25000000000003,75,13,11
Segment 0,22176,126.85000000000002,43,8,8
Segment 0,22178,5321.97,4061,135,88
Segment 0,22179,746.7,122,13,10
Segment 0,22180,611.9499999999999,65,18,17
Segment 0,22181,86.97,117,4,4
Segment 0,22182,143.55,29,6,5
Segment 0,22183,70.5,11,4,4
Segment 0,22185,231.62999999999997,151,12,12
Segment 0,22186,141.6,68,9,9
Segment 0,22187,208.54999999999998,81,11,11
Segment 0,22188,280.45,71,17,16
Segment 0,22189,1132.42,302,48,45
Segment 0,22190,395.1,211,7,4
Segment 0,22191,1084.6,133,38,36
Segment 0,22192,742.9000000000001,91,26,22
Segment 0,22193,2213.4,282,37,28
Segment 0,22194,68.0,8,4,4
Segment 0,22195,146.84999999999997,89,12,12
Segment 0,22196,123.24999999999999,145,14,14
Segment 0,22197,4585.85,6221,61,50
Segment 0,22199,17.0,4,1,1
Segment 0,22200,55.25,13,5,5
Segment 0,22201,8.5,2,2,2
Segment 0,22202,7.5,2,1,1
Segment 0,22203,18.75,5,2,2
Segment 0,22204,3.75,1,1,1
Segment 0,22207,263.5,62,12,10
Segment 0,22208,83.0,100,11,11
Segment 0,22209,71.38,86,8,8
Segment 0,22210,53.099999999999994,62,7,7
Segment 0,22211,38.16,44,7,7
Segment 0,22212,136.5,65,9,8
Segment 0,22214,30.599999999999998,12,2,2
Segment 0,22215,295.8,36,13,12
Segment 0,22216,20.4,24,1,1
Segment 0,22217,147.73,209,7,7
Segment 0,22219,267.75,315,28,28
Segment 0,22220,411.6,60,17,15
Segment 0,22221,152.6,28,8,8
Segment 0,22222,670.0500000000001,211,19,19
Segment 0,22223,199.8,84,7,7
Segment 0,22224,380.55000000000007,129,20,20
Segment 0,22227,115.05000000000001,177,9,9
Segment 0,22228,38.22,52,6,6
Segment 0,22230,92.24999999999999,293,4,4
Segment 0,22231,172.45999999999998,148,12,12
Segment 0,22232,19.47,33,3,3
Segment 0,22233,84.52999999999999,75,7,7
Segment 0,22236,950.2499999999999,83,17,15
Segment 0,22241,146.25,117,11,10
Segment 0,22242,59.39999999999999,36,3,3
Segment 0,22243,59.39999999999999,36,3,3
Segment 0,22244,93.6,48,4,4
Segment 0,22245,30.599999999999998,36,3,3
Segment 0,22246,144.29999999999998,74,5,5
Segment 0,22247,27.2,32,2,2
Segment 0,22248,40.8,48,3,3
Segment 0,22249,74.8,88,7,7
Segment 0,22250,56.1,66,4,4
Segment 0,22251,106.25,85,7,7
Segment 0,22252,82.5,66,5,4
Segment 0,22254,15.0,12,1,1
Segment 0,22255,21.25,25,3,3
Segment 0,22256,60.0,48,4,4
Segment 0,22257,15.0,12,2,2
Segment 0,22258,45.0,36,3,3
Segment 0,22259,15.0,12,1,1
Segment 0,22260,49.3,58,5,5
Segment 0,22261,73.1,86,8,8
Segment 0,22262,124.1,146,8,8
Segment 0,22263,10.2,12,1,1
Segment 0,22264,57.57,105,5,5
Segment 0,22265,31.200000000000003,48,2,2
Segment 0,22266,57.99,189,5,5
Segment 0,22267,51.67,95,6,6
Segment 0,22268,57.45,219,7,7
Segment 0,22269,57.370000000000005,103,8,8
Segment 0,22270,93.75,25,6,6
Segment 0,22271,819.6500000000001,299,26,23
Segment 0,22272,56.05000000000001,19,4,4
Segment 0,22273,743.0000000000001,260,33,31
Segment 0,22274,446.90000000000003,158,22,21
Segment 0,22275,527.85,69,1,1
Segment 0,22276,122.39999999999999,48,3,3
Segment 0,22277,130.20000000000002,62,3,3
Segment 0,22278,49.5,10,4,3
Segment 0,22279,45.0,36,3,3
Segment 0,22280,15.0,12,1,1
Segment 0,22281,23.8,4,2,2
Segment 0,22282,102.0,8,4,4
Segment 0,22283,190.8,24,9,8
Segment 0,22284,300.29999999999995,182,11,9
Segment 0,22285,217.79999999999995,132,10,10
Segment 0,22286,66.02999999999999,53,5,5
Segment 0,22287,88.55999999999999,72,5,5
Segment 0,22288,102.5,82,5,5
Segment 0,22289,60.0,48,2,2
Segment 0,22291,187.04999999999998,129,8,8
Segment 0,22292,91.35,63,5,5
Segment 0,22293,274.04999999999995,189,12,12
Segment 0,22294,507.5,406,13,12
Segment 0,22295,389.4,236,17,16
Segment 0,22296,437.24999999999994,265,22,22
Segment 0,22297,405.0,324,11,10
Segment 0,22299,60.0,48,1,1
Segment 0,22300,369.75,145,18,16
Segment 0,22301,369.75,145,20,17
Segment 0,22302,391.8,160,18,17
Segment 0,22303,376.5,154,19,16
Segment 0,22304,91.8,36,5,5
Segment 0,22305,94.35,37,6,6
Segment 0,22306,246.16000000000003,205,12,12
Segment 0,22307,186.96,147,8,8
Segment 0,22309,125.39999999999999,58,5,5
Segment 0,22310,232.35,159,3,2
Segment 0,22311,250.69999999999996,98,3,3
Segment 0,22312,21.900000000000002,8,3,3
Segment 0,22313,4.2,2,2,2
Segment 0,22314,58.55000000000001,21,5,5
Segment 0,22315,18.75,15,4,4
Segment 0,22316,1.25,1,1,1
Segment 0,22317,70.80000000000001,24,4,4
Segment 0,22318,153.40000000000003,52,10,10
Segment 0,22319,71.88000000000001,204,6,6
Segment 0,22320,249.9,42,13,12
Segment 0,22321,30.599999999999998,36,3,3
Segment 0,22322,40.8,48,4,4
Segment 0,22324,9.75,5,1,1
Segment 0,22325,118.80000000000001,24,8,7
Segment 0,22326,1174.1000000000001,398,46,39
Segment 0,22327,106.20000000000002,36,6,6
Segment 0,22328,4334.249999999999,1671,32,27
Segment 0,22329,103.94999999999999,63,7,7
Segment 0,22331,180.14999999999998,115,9,8
Segment 0,22332,16.5,10,2,2
Segment 0,22333,231.0,140,12,11
Segment 0,22334,23.099999999999998,14,2,2
Segment 0,22335,149.5,230,10,10
Segment 0,22336,88.20000000000002,348,5,5
Segment 0,22338,85.71000000000001,393,8,7
Segment 0,22339,59.28000000000001,312,4,4
Segment 0,22340,85.32,180,8,8
Segment 0,22341,143.54999999999998,87,7,7
Segment 0,22342,73.8,84,4,4
Segment 0,22343,5.04,24,1,1
Segment 0,22344,10.08,48,2,2
Segment 0,22345,5.04,24,1,1
Segment 0,22348,64.6,76,6,6
Segment 0,22349,131.25,35,9,9
Segment 0,22350,68.85,27,5,5
Segment 0,22351,19.799999999999997,12,1,1
Segment 0,22352,124.94999999999999,49,8,7
Segment 0,22353,2.55,1,1,1
Segment 0,22354,90.0,24,4,4
Segment 0,22355,501.0,620,36,32
Segment 0,22356,564.5,710,32,29
Segment 0,22357,200.5,50,8,8
Segment 0,22358,144.55,49,12,12
Segment 0,22359,56.05000000000001,19,4,4
Segment 0,22360,525.8000000000001,188,16,12
Segment 0,22361,106.20000000000002,36,8,7
Segment 0,22362,70.80000000000001,24,4,3
Segment 0,22363,70.80000000000001,24,4,4
Segment 0,22364,114.30000000000001,42,4,4
Segment 0,22365,168.75,21,11,11
Segment 0,22366,676.05,93,22,20
Segment 0,22367,642.15,337,38,36
Segment 0,22371,533.0,132,24,20
Segment 0,22372,97.75,23,7,7
Segment 0,22374,110.5,26,9,9
Segment 0,22375,8.5,2,2,2
Segment 0,22376,63.75,15,6,6
Segment 0,22377,258.7,147,12,11
Segment 0,22378,216.5,115,6,5
Segment 0,22379,829.6,401,28,20
Segment 0,22380,235.29999999999998,118,17,16
Segment 0,22381,231.1,116,15,15
Segment 0,22382,1527.1,974,55,47
Segment 0,22383,1891.25,1225,49,37
Segment 0,22384,1645.4,1076,48,40
Segment 0,22385,788.7,400,20,16
Segment 0,22386,2759.85,1467,56,51
Segment 0,22390,4.68,12,1,1
Segment 0,22396,9.75,25,3,3
Segment 0,22398,93.15,133,10,10
Segment 0,22399,45.0,36,4,4
Segment 0,22400,33.72,60,5,5
Segment 0,22402,48.72,72,5,5
Segment 0,22403,25.61,37,4,4
Segment 0,22405,45.0,36,3,3
Segment 0,22406,63.75,51,5,5
Segment 0,22407,1.25,1,1,1
Segment 0,22409,52.5,42,4,4
Segment 0,22410,30.0,24,2,2
Segment 0,22411,1615.57,875,48,34
Segment 0,22412,94.50000000000001,45,6,6
Segment 0,22413,4365.45,1575,29,29
Segment 0,22414,103.35,13,7,7
Segment 0,22416,37.699999999999996,26,4,4
Segment 0,22417,295.90000000000003,538,27,26
Segment 0,22418,601.8,708,21,20
Segment 0,22419,173.22,441,16,15
Segment 0,22420,45.36,108,7,7
Segment 0,22421,197.57999999999998,499,21,20
Segment 0,22422,15.600000000000001,24,2,2
Segment 0,22423,13438.3,1172,236,201
Segment 0,22424,1288.95,109,42,36
Segment 0,22425,325.40000000000003,68,17,16
Segment 0,22426,281.9,82,14,14
Segment 0,22427,2646.6000000000004,468,73,66
Segment 0,22428,139.0,20,5,5
Segment 0,22429,556.5,138,22,21
Segment 0,22430,468.95,97,23,23
Segment 0,22431,288.59999999999997,148,22,21
Segment 0,22432,335.4,172,25,25
Segment 0,22433,253.49999999999997,130,18,18
Segment 0,22434,132.6,68,7,7
Segment 0,22435,128.75,103,12,12
Segment 0,22436,83.2,128,6,6
Segment 0,22437,154.7,182,8,8
Segment 0,22438,44.85,23,4,4
Segment 0,22439,134.55,207,9,9
Segment 0,22440,36.96,88,9,9
Segment 0,22441,320.0,160,14,14
Segment 0,22442,118.8,24,5,5
Segment 0,22443,55.65,7,3,3
Segment 0,22444,60.0,48,2,2
Segment 0,22445,132.75000000000003,45,8,8
Segment 0,22446,40.2,12,2,2
Segment 0,22447,6.7,2,1,1
Segment 0,22448,33.5,10,2,2
Segment 0,22449,134.0,40,9,9
Segment 0,22450,46.900000000000006,14,4,4
Segment 0,22451,30.150000000000002,9,3,3
Segment 0,22453,29.500000000000004,10,2,2
Segment 0,22454,14.75,5,2,2
Segment 0,22456,1100.25,235,43,40
Segment 0,22457,5057.450000000001,1831,137,124
Segment 0,22458,2.55,1,1,1
Segment 0,22459,2.55,1,1,1
Segment 0,22460,880.7900000000001,763,24,24
Segment 0,22461,63.2,16,2,2
Segment 0,22464,996.3899999999999,731,37,35
Segment 0,22465,644.28,420,21,18
Segment 0,22466,310.04999999999995,159,15,15
Segment 0,22467,2729.1,1192,63,41
Segment 0,22468,284.55,45,6,6
Segment 0,22469,2865.6,1824,103,95
Segment 0,22470,2198.65,767,84,72
Segment 0,22471,75.0,20,5,5
Segment 0,22472,39.6,8,4,4
Segment 0,22473,197.25,95,6,6
Segment 0,22474,105.9,22,10,10
Segment 0,22475,19.8,4,2,2
Segment 0,22476,109.65,27,6,6
Segment 0,22477,126.25,101,6,6
Segment 0,22478,225.0,180,11,5
Segment 0,22479,37.5,30,3,3
Segment 0,22480,15.0,12,1,1
Segment 0,22481,86.41,101,9,9
Segment 0,22482,33.75,27,3,3
Segment 0,22483,177.00000000000003,60,14,14
Segment 0,22485,688.5,54,25,25
Segment 0,22486,12.75,1,1,1
Segment 0,22487,1265.35,133,71,68
Segment 0,22488,538.4999999999999,338,28,28
Segment 0,22489,767.8199999999999,1919,41,37
Segment 0,22491,929.8199999999999,1182,29,26
Segment 0,22492,1895.4,2916,53,44
Segment 0,22493,486.74999999999994,295,19,14
Segment 0,22494,91.25,73,9,9
Segment 0,22495,85.55000000000001,29,8,8
Segment 0,22496,14.75,5,3,3
Segment 0,22497,72.25,17,5,5
Segment 0,22498,77.35000000000001,13,6,6
Segment 0,22499,1427.2,256,36,35
Segment 0,22500,103.95,21,5,5
Segment 0,22501,786.05,79,30,29
Segment 0,22502,41327.299999999996,385,35,32
Segment 0,22503,479.09999999999997,18,2,2
Segment 0,22504,1447.1,74,8,6
Segment 0,22505,423.75,89,18,18
Segment 0,22507,277.2,56,20,20
Segment 0,22508,341.25,91,23,23
Segment 0,22509,315.0,20,8,7
Segment 0,22510,55.0,20,5,5
Segment 0,22511,32.04,20,5,5
Segment 0,22512,25.0,12,2,2
Segment 0,22513,60.0,16,6,6
Segment 0,22514,69.30000000000001,33,7,6
Segment 0,22515,67.2,32,6,5
Segment 0,22516,27.300000000000004,13,3,3
Segment 0,22517,31.500000000000004,15,4,4
Segment 0,22518,52.50000000000001,25,5,5
Segment 0,22519,75.60000000000001,36,6,6
Segment 0,22520,82.44999999999999,97,9,9
Segment 0,22521,103.69999999999999,122,11,11
Segment 0,22522,118.99999999999999,140,15,15
Segment 0,22523,115.6,136,12,12
Segment 0,22524,105.0,84,7,7
Segment 0,22525,80.0,64,5,5
Segment 0,22526,306.0,24,13,11
Segment 0,22529,100.2,266,6,6
Segment 0,22530,105.84,252,13,13
Segment 0,22531,174.3,415,18,17
Segment 0,22532,165.60000000000002,600,4,2
Segment 0,22533,186.18,649,7,5
Segment 0,22534,293.4,726,16,15
Segment 0,22535,166.02,601,5,3
Segment 0,22536,297.06,913,14,10
Segment 0,22537,70.56,168,7,6
Segment 0,22538,10.08,24,1,1
Segment 0,22539,74.34,177,8,8
Segment 0,22540,60.480000000000004,144,6,6
Segment 0,22543,10.08,24,1,1
Segment 0,22544,171.36,408,11,11
Segment 0,22546,101.94,277,3,3
Segment 0,22547,20.16,48,2,2
Segment 0,22548,740.53,761,22,20
Segment 0,22549,498.9,354,23,22
Segment 0,22550,890.46,306,16,14
Segment 0,22551,978.4499999999999,593,40,37
Segment 0,22553,554.4,336,29,28
Segment 0,22554,686.3999999999999,416,34,32
Segment 0,22555,702.8999999999999,426,34,33
Segment 0,22556,775.4999999999999,470,39,36
Segment 0,22557,442.19999999999993,268,31,31
Segment 0,22558,1300.9099999999999,863,52,48
Segment 0,22559,127.13,109,7,6
Segment 0,22560,2107.23,1839,50,41
Segment 0,22561,1760.9999999999998,1076,56,46
Segment 0,22562,250.0,200,16,16
Segment 0,22563,213.75,171,19,19
Segment 0,22564,107.5,86,7,7
Segment 0,22565,113.89999999999999,134,12,12
Segment 0,22566,119.85,141,15,14
Segment 0,22567,1215.4099999999999,973,20,18
Segment 0,22568,1683.93,479,44,30
Segment 0,22569,2251.17,651,29,21
Segment 0,22570,2411.61,703,24,20
Segment 0,22571,124.94999999999999,147,7,7
Segment 0,22572,22.099999999999998,26,3,3
Segment 0,22573,680.77,889,13,12
Segment 0,22574,241.39999999999998,284,17,17
Segment 0,22575,214.5,110,10,8
Segment 0,22576,187.0,220,15,15
Segment 0,22577,385.44999999999993,1165,49,49
Segment 0,22578,468.53,1465,48,47
Segment 0,22579,239.25999999999996,686,29,29
Segment 0,22580,196.35000000000002,33,8,8
Segment 0,22581,154.17,213,10,10
Segment 0,22582,537.0,236,16,15
Segment 0,22583,334.04999999999995,131,21,21
Segment 0,22584,1062.3,442,29,26
Segment 0,22585,1043.75,835,55,49
Segment 0,22586,41.65,49,5,5
Segment 0,22587,53.55,63,6,6
Segment 0,22588,192.44,68,12,12
Segment 0,22589,92.48,32,6,6
Segment 0,22591,97.5,30,5,5
Segment 0,22592,276.36,76,12,12
Segment 0,22593,249.89999999999998,294,18,18
Segment 0,22594,219.29999999999998,258,16,16
Segment 0,22595,540.5999999999999,636,45,45
Segment 0,22596,806.86,662,39,36
Segment 0,22597,94.5,210,7,7
Segment 0,22598,40.8,48,3,3
Segment 0,22599,71.88,132,5,5
Segment 0,22600,184.45,217,15,13
Segment 0,22601,543.0699999999999,727,13,11
Segment 0,22602,169.14999999999998,199,14,13
Segment 0,22603,175.1,206,15,12
Segment 0,22604,155.54999999999998,61,10,9
Segment 0,22605,1264.5,94,34,30
Segment 0,22606,385.95,25,18,18
Segment 0,22607,1343.75,147,34,29
Segment 0,22608,61.56,324,8,8
Segment 0,22609,88.92,468,10,10
Segment 0,22610,156.95999999999998,576,14,14
Segment 0,22611,74.25,15,4,4
Segment 0,22613,105.67,139,7,7
Segment 0,22614,104.88,312,10,7
Segment 0,22615,40.67999999999999,132,5,5
Segment 0,22616,3293.82,12610,48,23
Segment 0,22617,2244.6,484,64,59
Segment 0,22618,39.8,4,2,2
Segment 0,22619,1076.25,287,47,44
Segment 0,22620,547.25,389,36,36
Segment 0,22621,1053.8,660,53,51
Segment 0,22622,3260.35,329,48,41
Segment 0,22623,635.1500000000001,117,24,22
Segment 0,22624,1531.7,185,68,64
Segment 0,22625,1628.1,221,45,37
Segment 0,22626,357.0,42,18,17
Segment 0,22627,615.4000000000001,76,18,18
Segment 0,22628,193.05,39,15,15
Segment 0,22629,1427.6999999999998,742,48,34
Segment 0,22630,910.65,467,35,27
Segment 0,22631,429.0,220,15,14
Segment 0,22632,1623.0000000000002,820,52,35
Segment 0,22633,1491.0000000000002,760,48,28
Segment 0,22634,2277.1,258,42,30
Segment 0,22635,1377.35,153,28,21
Segment 0,22636,428.4,52,17,17
Segment 0,22637,464.85,195,20,18
Segment 0,22638,22.59,13,3,3
Segment 0,22639,504.94,210,19,19
Segment 0,22640,35.699999999999996,14,4,4
Segment 0,22641,73.95,29,4,4
Segment 0,22642,53.55,21,4,4
Segment 0,22643,7.6499999999999995,3,1,1
Segment 0,22644,444.29999999999995,438,24,23
Segment 0,22645,340.28999999999996,261,24,23
Segment 0,22646,482.53,517,31,28
Segment 0,22647,31.439999999999998,48,2,2
Segment 0,22649,346.5,70,13,8
Segment 0,22650,87.0,60,7,7
Segment 0,22651,99.44999999999999,117,9,9
Segment 0,22652,425.7,258,26,25
